Start date:,07/02/2024,Start time:,17:33:30.040
Reading #,Reading
1,-3.72581040E-03
2,-4.11667110E-03
3,-4.54630253E-03
4,-4.97323391E-03
5,-5.32795010E-03
6,-4.97965707E-03
7,-4.59004086E-03
8,-4.17238033E-03
9,-3.72508261E-03
10,-3.29895284E-03
11,-2.91116126E-03
12,-2.48715138E-03
13,-2.06233989E-03
14,-1.68082385E-03
15,-1.31581376E-03
16,-9.36417608E-04
17,-5.09560033E-04
18,-1.17602473E-04
19,+2.66539822E-04
20,+6.77988307E-04
21,+1.08199059E-03
22,+1.52403583E-03
23,+1.92723651E-03
24,+2.30765571E-03
25,+2.69924422E-03
26,+3.10251872E-03
27,+3.50549797E-03
28,+3.89066332E-03
29,+4.29853634E-03
30,+4.63916176E-03
31,+4.27363496E-03
32,+3.87445262E-03
33,+3.46855187E-03
34,+3.04841269E-03
35,+2.67273963E-03
36,+2.27348349E-03
37,+1.87313049E-03
38,+1.47095284E-03
39,+1.05461059E-03
40,+6.52506762E-04
41,+2.55001455E-04
42,-1.41480811E-04
43,-5.32995495E-04
44,-9.26925323E-04
45,-1.33180302E-03
46,-1.72528997E-03
47,-2.13995519E-03
48,-2.54570830E-03
49,-2.94883515E-03
50,-3.35787882E-03
51,-3.73230738E-03
52,-4.12908488E-03
53,-4.54630253E-03
54,-5.00558149E-03
55,-5.30691945E-03
56,-4.90386642E-03
57,-4.49044568E-03
58,-4.10235886E-03
59,-3.70325036E-03
60,-3.26675288E-03
61,-2.86939521E-03
62,-2.47094068E-03
63,-2.03853537E-03
64,-1.63913161E-03
65,-1.25389247E-03
66,-8.35873199E-04
67,-4.31723296E-04
68,-5.04286870E-05
69,+3.49629055E-04
70,+7.53051172E-04
71,+1.12959964E-03
72,+1.54382200E-03
73,+1.96250559E-03
74,+2.39578634E-03
75,+2.81212860E-03
76,+3.21635233E-03
77,+3.61568229E-03
78,+4.01099390E-03
79,+4.40952226E-03
80,+4.66369407E-03
81,+4.28831626E-03
82,+3.90110483E-03
83,+3.49045794E-03
84,+3.08141425E-03
85,+2.67273963E-03
86,+2.24143115E-03
87,+1.85407210E-03
88,+1.47854667E-03
89,+1.06023215E-03
90,+6.47612995E-04
91,+2.48356855E-04
92,-1.53820782E-04
93,-5.63739870E-04
94,-9.78911453E-04
95,-1.39058137E-03
96,-1.80327433E-03
97,-2.21509187E-03
98,-2.61317733E-03
99,-3.02317022E-03
100,-3.42527404E-03
101,-3.83380101E-03
102,-4.22283706E-03
103,-4.61092388E-03
104,-5.00842917E-03
105,-5.24434419E-03
106,-4.79792189E-03
107,-4.40574291E-03
108,-4.02854047E-03
109,-3.64527361E-03
110,-3.26105751E-03
111,-2.88553209E-03
112,-2.42158080E-03
113,-2.02035240E-03
114,-1.64789610E-03
115,-1.25973546E-03
116,-8.56682414E-04
117,-4.45740286E-04
118,-5.44470385E-05
119,+3.56495092E-04
120,+7.96494246E-04
121,+1.21035788E-03
122,+1.62202780E-03
123,+1.99338726E-03
124,+2.40045867E-03
125,+2.83301163E-03
126,+3.25037693E-03
127,+3.63714548E-03
128,+4.02632918E-03
129,+4.45201611E-03
130,+4.65317875E-03
131,+4.23968417E-03
132,+3.82641103E-03
133,+3.40582897E-03
134,+2.98583742E-03
135,+2.59877362E-03
136,+2.19856824E-03
137,+1.78769992E-03
138,+1.40545608E-03
139,+1.02313842E-03
140,+6.46589954E-04
141,+2.39592361E-04
142,-1.81422221E-04
143,-6.00612156E-04
144,-1.01103760E-03
145,-1.41810900E-03
146,-1.85832958E-03
147,-2.29161031E-03
148,-2.69853408E-03
149,-3.08099935E-03
150,-3.48332460E-03
151,-3.87673773E-03
152,-4.22780464E-03
153,-4.62618535E-03
154,-5.03865686E-03
155,-5.21973806E-03
156,-4.80339582E-03
157,-4.40976126E-03
158,-4.01115911E-03
159,-3.60051224E-03
160,-3.16730533E-03
161,-2.74811540E-03
162,-2.34688700E-03
163,-1.94573241E-03
164,-1.56224410E-03
165,-1.16386338E-03
166,-7.69501017E-04
167,-3.72944941E-04
168,+3.23756304E-05
169,+4.25862586E-04
170,+8.15847879E-04
171,+1.21575800E-03
172,+1.61683879E-03
173,+2.04764091E-03
174,+2.47639695E-03
175,+2.87747774E-03
176,+3.24775068E-03
177,+3.62604999E-03
178,+4.07189215E-03
179,+4.48721138E-03
180,+4.62579875E-03
181,+4.24063340E-03
182,+3.84210504E-03
183,+3.45920721E-03
184,+3.01424046E-03
185,+2.59869981E-03
186,+2.18914977E-03
187,+1.77820763E-03
188,+1.37617762E-03
189,+9.83492263E-04
190,+5.97599134E-04
191,+1.81984672E-04
192,-2.61737581E-04
193,-6.58515095E-04
194,-1.03980970E-03
195,-1.44016269E-03
196,-1.84868967E-03
197,-2.25875638E-03
198,-2.67392796E-03
199,-3.08099935E-03
200,-3.49062318E-03
201,-3.87951160E-03
202,-4.27993840E-03
203,-4.69430836E-03
204,-5.10867833E-03
205,-5.22535962E-03
206,-4.81376352E-03
207,-4.40494130E-03
208,-4.00451451E-03
209,-3.61562609E-03
210,-3.20417761E-03
211,-2.79155847E-03
212,-2.38843162E-03
213,-2.00144164E-03
214,-1.60868249E-03
215,-1.20183252E-03
216,-7.66431894E-04
217,-3.32201928E-04
218,+1.03198706E-04
219,+4.96907099E-04
220,+8.95140199E-04
221,+1.33054084E-03
222,+1.69482315E-03
223,+2.03654542E-03
224,+2.47340164E-03
225,+2.86068688E-03
226,+3.24095846E-03
227,+3.68957449E-03
228,+4.11175975E-03
229,+4.50707137E-03
230,+4.56716801E-03
231,+4.14176600E-03
232,+3.72177445E-03
233,+3.33106136E-03
234,+2.93640372E-03
235,+2.54963517E-03
236,+2.16899454E-03
237,+1.77463216E-03
238,+1.38355001E-03
239,+9.87362990E-04
240,+5.96649905E-04
241,+1.64898559E-04
242,-2.19096111E-04
243,-6.09883004E-04
244,-1.04725590E-03
245,-1.44191352E-03
246,-1.83941882E-03
247,-2.27379641E-03
248,-2.65421559E-03
249,-3.02229481E-03
250,-3.42987256E-03
251,-3.85965162E-03
252,-4.27767088E-03
253,-4.69503615E-03
254,-5.09093824E-03
255,-5.11729520E-03
256,-4.72161455E-03
257,-4.32045997E-03
258,-3.91470687E-03
259,-3.53049077E-03
260,-3.14729772E-03
261,-2.72153700E-03
262,-2.32220706E-03
263,-1.91710793E-03
264,-1.51390726E-03
265,-1.13086182E-03
266,-7.41825766E-04
267,-3.36948070E-04
268,+8.23894913E-05
269,+4.89387084E-04
270,+8.80827959E-04
271,+1.28037935E-03
272,+1.68650153E-03
273,+2.05318866E-03
274,+2.44441843E-03
275,+2.86053926E-03
276,+3.30053842E-03
277,+3.71607908E-03
278,+4.13242134E-03
279,+4.50130218E-03
280,+4.51663746E-03
281,+4.12015518E-03
282,+3.72849286E-03
283,+3.32821367E-03
284,+2.91464528E-03
285,+2.51443991E-03
286,+2.10459462E-03
287,+1.71862768E-03
288,+1.34587612E-03
289,+9.60710779E-04
290,+5.41668464E-04
291,+1.27150856E-04
292,-2.75026780E-04
293,-6.62164384E-04
294,-1.05492355E-03
295,-1.44950735E-03
296,-1.89170020E-03
297,-2.30504714E-03
298,-2.71197091E-03
299,-3.15299309E-03
300,-3.58737067E-03
301,-4.02474356E-03
302,-4.37201356E-03
303,-4.74176979E-03
304,-5.17045199E-03
305,-5.19498431E-03
306,-4.79295431E-03
307,-4.36427210E-03
308,-3.98195447E-03
309,-3.59861379E-03
310,-3.18124851E-03
311,-2.73577543E-03
312,-2.29358258E-03
313,-1.87059574E-03
314,-1.47513652E-03
315,-1.10223735E-03
316,-7.14445764E-04
317,-3.10222047E-04
318,+6.81510637E-05
319,+4.62882498E-04
320,+8.88495599E-04
321,+1.32287320E-03
322,+1.74403541E-03
323,+2.15198223E-03
324,+2.54766290E-03
325,+2.92895752E-03
326,+3.33288600E-03
327,+3.74382814E-03
328,+4.12577674E-03
329,+4.51306199E-03
330,+4.50896982E-03
331,+4.10306907E-03
332,+3.68475454E-03
333,+3.29097232E-03
334,+2.88697003E-03
335,+2.49333544E-03
336,+2.11430834E-03
337,+1.74987840E-03
338,+1.37143148E-03
339,+9.22815451E-04
340,+4.87488627E-04
341,+5.96080072E-05
342,-3.36726633E-04
343,-7.40876537E-04
344,-1.16408482E-03
345,-1.57370866E-03
346,-1.97873397E-03
347,-2.36762240E-03
348,-2.79542920E-03
349,-3.21169763E-03
350,-3.59481687E-03
351,-3.98859907E-03
352,-4.37478743E-03
353,-4.74739134E-03
354,-5.15511671E-03
355,-5.09538913E-03
356,-4.70110059E-03
357,-4.32045997E-03
358,-3.93157155E-03
359,-3.48208012E-03
360,-3.07333171E-03
361,-2.69283871E-03
362,-2.27364878E-03
