Start date:,07/02/2024,Start time:,17:42:06.760
Reading #,Reading
1,-3.41013662E-07
2,-2.96726174E-06
3,+9.03464767E-07
4,-2.01803323E-06
5,-3.91649024E-06
6,+3.60352532E-06
7,+2.94954674E-06
8,+3.45590036E-06
9,+2.80487428E-08
10,+3.60352532E-06
11,+7.55839805E-07
12,-9.94992244E-07
13,+5.42816985E-06
14,+1.77888079E-06
15,+5.57579481E-06
16,-1.06880472E-06
17,+1.77888079E-06
18,+6.08214843E-07
19,+2.87573426E-06
20,+1.85269327E-06
21,+3.45590036E-06
22,+3.45590036E-06
23,+3.60352532E-06
24,-1.87040827E-06
25,+1.63125583E-06
26,-1.14261721E-06
27,-2.81963677E-06
28,-1.06880472E-06
29,+1.85269327E-06
30,-2.01803323E-06
31,-2.67201181E-07
32,-3.76886528E-06
33,+1.77888079E-06
34,+3.52971284E-06
35,+1.70506831E-06
36,+9.77277248E-07
37,+1.63125583E-06
38,-2.81963677E-06
39,+3.75115028E-06
40,+1.70506831E-06
41,-1.06880472E-06
42,-1.93388700E-07
43,+4.62656631E-06
44,+4.70037879E-06
45,+3.82496277E-06
46,+8.29652286E-07
47,-3.76886528E-06
48,+4.55275383E-06
49,+3.60352532E-06
50,+2.00031823E-06
51,+1.70506831E-06
52,-1.29024217E-06
53,+7.55839805E-07
54,+1.70506831E-06
55,-1.87040827E-06
56,-4.06411520E-06
57,-1.93388700E-07
58,-8.47367282E-07
59,+1.63125583E-06
60,+9.77277248E-07
61,+2.65429682E-06
62,+1.70506831E-06
63,-3.84267776E-06
64,+2.72810930E-06
65,-2.01803323E-06
66,+2.80192178E-06
67,+2.72810930E-06
68,+3.60352532E-06
69,+2.65429682E-06
70,+4.55275383E-06
71,+4.77419127E-06
72,+4.77419127E-06
73,+1.05108973E-06
74,+3.60352532E-06
75,+2.72810930E-06
76,-1.06880472E-06
77,-8.47367282E-07
78,+4.70037879E-06
79,-1.94422075E-06
80,-1.93388700E-07
81,+9.77277248E-07
82,+2.72810930E-06
83,-2.96726174E-06
84,-1.14261721E-06
85,-9.21179763E-07
86,-1.19576219E-07
87,+7.17900190E-06
88,+1.77888079E-06
89,+1.55744335E-06
90,-1.19576219E-07
91,-9.94992244E-07
92,-2.96726174E-06
93,+3.45590036E-06
94,+1.77888079E-06
95,+2.72810930E-06
96,-1.19576219E-07
97,+4.55275383E-06
98,-9.94992244E-07
99,-1.06880472E-06
100,-1.79659579E-06
101,-9.21179763E-07
102,-1.87040827E-06
103,+2.58048434E-06
104,-2.09184571E-06
105,-2.96726174E-06
106,+8.29652286E-07
107,-4.57637382E-08
108,-1.06880472E-06
109,+8.29652286E-07
110,-2.01803323E-06
111,-2.67201181E-07
112,-4.57637382E-08
113,+1.77888079E-06
114,-3.99030272E-06
115,+8.29652286E-07
116,+1.85269327E-06
117,-1.19576219E-07
118,-9.94992244E-07
119,+8.29652286E-07
120,+1.55744335E-06
121,+8.29652286E-07
122,+6.82027324E-07
123,+2.65429682E-06
124,+2.80487428E-08
125,+8.29652286E-07
126,+5.57579481E-06
127,+3.52971284E-06
128,+1.77888079E-06
129,+2.50667185E-06
130,-2.81963677E-06
131,+8.29652286E-07
132,-1.19576219E-07
133,+1.05108973E-06
134,+3.67733780E-06
135,-1.06880472E-06
136,+2.80487428E-08
137,+2.58048434E-06
138,-1.21642969E-06
139,-4.57637382E-08
140,+2.65429682E-06
141,-3.84267776E-06
142,-1.94422075E-06
143,+1.70506831E-06
144,+4.40512887E-06
145,+1.63125583E-06
146,-1.21642969E-06
147,+1.70506831E-06
148,+2.58048434E-06
149,+6.82027324E-07
150,+2.80487428E-08
151,+1.77888079E-06
152,+4.47894135E-06
153,+2.58048434E-06
154,+1.77888079E-06
155,+2.58048434E-06
156,-1.19576219E-07
157,+6.08214843E-07
158,+4.77419127E-06
159,-2.81963677E-06
160,-1.21642969E-06
161,+6.82027324E-07
162,+2.80487428E-08
163,-4.79190627E-06
164,+6.08214843E-07
165,-1.87040827E-06
166,-4.79190627E-06
167,-1.36405465E-06
168,+7.55839805E-07
169,+1.70506831E-06
170,+2.72810930E-06
171,+1.55744335E-06
172,+3.75115028E-06
173,+2.87573426E-06
174,-2.01803323E-06
175,+1.85269327E-06
176,+3.75115028E-06
177,-1.21642969E-06
178,+2.65429682E-06
179,+6.30358588E-06
180,-9.94992244E-07
181,+1.63125583E-06
182,-3.84267776E-06
183,+9.77277248E-07
184,+1.77888079E-06
185,+3.89877525E-06
186,-2.96726174E-06
187,+9.03464767E-07
188,+3.82496277E-06
189,-1.93388700E-07
190,+3.67733780E-06
191,-9.94992244E-07
192,-2.01803323E-06
193,+3.60352532E-06
194,-5.88875973E-06
195,-2.09184571E-06
196,+6.82027324E-07
197,-5.88875973E-06
198,-1.14261721E-06
199,-2.01803323E-06
200,-2.09184571E-06
201,-1.21642969E-06
202,-3.84267776E-06
203,+2.72810930E-06
204,+2.72810930E-06
205,-9.94992244E-07
206,+6.82027324E-07
207,-2.74582429E-06
208,+8.29652286E-07
209,+7.55839805E-07
210,-1.94422075E-06
211,+5.50198233E-06
212,+2.80487428E-08
213,+5.79723226E-06
214,+2.80487428E-08
215,-3.04107422E-06
216,-2.81963677E-06
217,-3.99030272E-06
218,-3.99030272E-06
219,-9.94992244E-07
220,+2.80192178E-06
221,-1.14261721E-06
222,-6.61655080E-06
223,-9.21179763E-07
224,-2.89344925E-06
225,-1.19576219E-07
226,-1.87040827E-06
227,-4.06411520E-06
228,-2.81963677E-06
229,-1.93388700E-07
230,+8.29652286E-07
231,-2.67201181E-07
232,-1.29024217E-06
233,-9.94992244E-07
234,+2.87573426E-06
235,+5.42816985E-06
236,+8.29652286E-07
237,-1.19576219E-07
238,+2.80487428E-08
239,-9.94992244E-07
240,+2.43285937E-06
241,+2.94954674E-06
242,+6.82027324E-07
243,+4.62656631E-06
244,-1.93388700E-07
245,-1.29024217E-06
246,-3.11488670E-06
247,+9.03464767E-07
248,-2.16565819E-06
249,-3.76886528E-06
250,+2.80192178E-06
251,-1.21642969E-06
252,-2.96726174E-06
253,+1.01861224E-07
254,-4.57637382E-08
255,-4.57637382E-08
256,+1.77888079E-06
257,+1.77888079E-06
258,-9.21179763E-07
259,+3.60352532E-06
260,+2.58048434E-06
261,-4.57637382E-08
262,+4.47894135E-06
263,+9.03464767E-07
264,+4.62656631E-06
265,+3.82496277E-06
266,+1.92650575E-06
267,+3.82496277E-06
268,-2.01803323E-06
269,+1.85269327E-06
270,-1.93388700E-07
