Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,10000
Base Time Seconds,1719925731
Base Time Fractional,.728426132
Base Time,07/02/2024 13:08:51.728426132
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Time Stamp,Channel,CH Label
0.04236388510137,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.774670950,None,
0.0406977907572,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.775676253,None,
0.03871545049033,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.776681587,None,
0.03670240915913,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.777686950,None,
0.03450041900119,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.778692284,None,
0.03221281530616,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.779697647,None,
0.02968359673096,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.780702981,None,
0.02706576939289,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.781708375,None,
0.02435434124896,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.782713768,None,
0.02154032662182,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.783719071,None,
0.01864394328553,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.784724405,None,
0.01572359814294,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.785729738,None,
0.0126754567001,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.786735041,None,
0.009570905171594,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.787740344,None,
0.006424919686364,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.788745678,None,
0.003319868953561,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.789750950,None,
0.0001411855868201,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.790756223,None,
-0.003049728285218,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.791761556,None,
-0.006240642157257,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.792766859,None,
-0.009403600588614,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.793772223,None,
-0.01247969747214,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.794777556,None,
-0.01548840177545,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.795782890,None,
-0.018477387509,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.796788223,None,
-0.02143791859757,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.797793587,None,
-0.02423496027858,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.798799011,None,
-0.02702526270157,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.799804314,None,
-0.02965731736214,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.800809647,None,
-0.03216182532459,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.801814981,None,
-0.03455600913722,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.802820253,None,
-0.03686308179986,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.803825587,None,
-0.03891780668993,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.804830859,None,
-0.0408766843548,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.805836132,None,
-0.0427122585581,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.806841435,None,
-0.04438634017104,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.807846708,None,
-0.04584925836597,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.808852041,None,
-0.04706457122915,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.809857344,None,
-0.04815907665225,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.810862708,None,
-0.04911056004401,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.811868041,None,
-0.04982092786337,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.812873375,None,
-0.05034683959173,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.813878738,None,
-0.05062090275156,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.814884071,None,
-0.05078089772919,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.815889465,None,
-0.05064236853639,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.816894799,None,
-0.05042995710742,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.817900102,None,
-0.04990454458335,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.818905465,None,
-0.04930350260808,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.819910708,None,
-0.04843588553746,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.820916041,None,
-0.04736783794104,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.821921344,None,
-0.04611508475421,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.822926617,None,
-0.04472180555738,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.823931920,None,
-0.0431263486197,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.824937193,None,
-0.04135766779047,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.825942526,None,
-0.03936334661837,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.826947859,None,
-0.0372804166833,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.827953193,None,
-0.03507992413596,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.828958526,None,
-0.03268598992298,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.829963890,None,
-0.03018897002239,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.830969284,None,
-0.0276452745199,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.831974647,None,
-0.02486919941651,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.832980011,None,
-0.02209586993675,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.833985344,None,
-0.01918625768354,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.834990647,None,
-0.01622797301123,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.835995920,None,
-0.01317409071577,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.837001223,None,
-0.01008601292588,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.838006556,None,
-0.00695849799641,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.839011859,None,
-0.003776320196267,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.840017162,None,
-0.0005913967724833,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.841022435,None,
0.002589283414764,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.842027738,None,
0.00571430232274,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.843033041,None,
0.008833829983434,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.844038405,None,
0.01193763270873,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.845043738,None,
0.01499575824072,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.846049041,None,
0.01797750551505,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.847054405,None,
0.02091033076815,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.848059799,None,
0.02373258226914,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.849065193,None,
0.02644825365243,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.850070496,None,
0.02899669159576,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.851075829,None,
0.03155087038851,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.852081102,None,
0.03384171891387,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.853086405,None,
0.03618598229915,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.854091708,None,
0.03826092496544,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.855097011,None,
0.04024576125587,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.856102284,None,
0.0419687648918,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.857107617,None,
0.043556733765,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.858112890,None,
0.04499843577878,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.859118223,None,
0.04618828922401,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.860123587,None,
0.04726207766987,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.861128920,None,
0.04815640217045,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.862134284,None,
0.04880911179061,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.863139587,None,
0.04927437019671,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.864144950,None,
0.04955292619522,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.865150314,None,
0.04957713760369,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.866155678,None,
0.04954344131355,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.867161011,None,
0.04918201740151,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.868166344,None,
0.04865935050109,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.869171617,None,
0.04788932787081,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.870176950,None,
0.0470177171658,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.871182223,None,
0.04586979688163,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.872187526,None,
0.04457211530795,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.873192799,None,
0.04307849604714,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.874198132,None,
0.04142637942159,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.875203435,None,
0.03959504845291,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.876208768,None,
0.03763392436665,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.877214132,None,
0.03556147772185,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.878219465,None,
0.03328011407817,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.879224768,None,
0.03078983343561,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.880230102,None,
0.02829605836296,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.881235435,None,
0.02563355223745,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.882240799,None,
0.02292087607995,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.883246132,None,
0.02003971847174,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.884251496,None,
0.01717827943332,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.885256768,None,
0.014096192095,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.886262071,None,
0.01105029706832,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.887267375,None,
0.007933015826973,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.888272708,None,
0.004808246521146,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.889277981,None,
0.001623572699512,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.890283253,None,
-0.001484722864468,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.891288587,None,
-0.004681876793562,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.892293920,None,
-0.007875286690419,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.893299253,None,
-0.01096810692115,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.894304587,None,
-0.01411034837742,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.895309920,None,
-0.01706638663039,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.896315284,None,
-0.02006785247451,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.897320617,None,
-0.02292055543771,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.898326011,None,
-0.02570361940128,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.899331375,None,
-0.02841729396738,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.900336678,None,
-0.03093153641626,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.901342041,None,
-0.03350069133797,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.902347344,None,
-0.03583447143299,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.903352617,None,
-0.03798429474404,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.904357890,None,
-0.03996438859364,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.905363193,None,
-0.04189780684134,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.906368465,None,
-0.04360383753111,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.907373768,None,
-0.04508572549091,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.908379071,None,
-0.04653940840785,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.909384405,None,
-0.04769456715434,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.910389738,None,
-0.04868523808451,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.911395102,None,
-0.04959204269256,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.912400405,None,
-0.05011520879728,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.913405768,None,
-0.05048536878454,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.914411162,None,
-0.05078264494424,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.915416526,None,
-0.05080535873981,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.916421890,None,
-0.05058870407431,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.917427193,None,
-0.0501691228615,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.918432496,None,
-0.04964820317613,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.919437799,None,
-0.0488459818686,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.920443071,None,
-0.04787378149747,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.921448435,None,
-0.04667743839635,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.922453678,None,
-0.0453844992635,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.923458950,None,
-0.04383671633632,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.924464223,None,
-0.04219807822682,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.925469526,None,
-0.04036350243021,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.926474890,None,
-0.03837267568819,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.927480253,None,
-0.03619065369989,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.928485556,None,
-0.03386735689515,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.929490920,None,
-0.03142375185448,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.930496284,None,
-0.02896217545908,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.931501708,None,
-0.0261953356352,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.932507102,None,
-0.02345445443485,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.933512465,None,
-0.02060299948239,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.934517799,None,
-0.0176554477025,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.935523102,None,
-0.01458808689099,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.936528405,None,
-0.01149776268175,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.937533738,None,
-0.008390715128516,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.938539041,None,
-0.005214527779954,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.939544314,None,
-0.002102488183736,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.940549617,None,
0.001079689616406,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.941554920,None,
0.004259870599355,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.942560193,None,
0.007387135926674,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.943565526,None,
0.01043927100708,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.944570859,None,
0.01354956338826,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.945576193,None,
0.01653555389913,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.946581556,None,
0.0195519958722,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.947586920,None,
0.02243415188901,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.948592284,None,
0.02516904263779,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,07/02/2024 13:08:51.949597647,None,
