Start date:,07/02/2024,Start time:,17:26:19.460
Reading #,Reading
1,-2.84286125E-02
2,-2.63946532E-02
3,-2.43567493E-02
4,-2.23113254E-02
5,-2.03359967E-02
6,-1.82607828E-02
7,-1.62419002E-02
8,-1.42314869E-02
9,-1.22741934E-02
10,-1.01629087E-02
11,-8.16107522E-03
12,-6.11696415E-03
13,-4.06785374E-03
14,-2.04604948E-03
15,+3.36208470E-05
16,+2.02731221E-03
17,+4.01826665E-03
18,+6.07924259E-03
19,+8.10258157E-03
20,+1.00971854E-02
21,+1.21260353E-02
22,+1.41696352E-02
23,+1.62331689E-02
24,+1.82880488E-02
25,+2.03153274E-02
26,+2.23683828E-02
27,+2.44001175E-02
28,+2.63610608E-02
29,+2.83820640E-02
30,+3.04444642E-02
31,+3.25075236E-02
32,+3.45601783E-02
33,+3.66012948E-02
34,+3.86053545E-02
35,+4.06564748E-02
36,+4.27157005E-02
37,+4.47312986E-02
38,+4.66824230E-02
39,+4.87995518E-02
40,+5.01634358E-02
41,+4.81312629E-02
42,+4.61346124E-02
43,+4.40778705E-02
44,+4.20210178E-02
45,+4.00500704E-02
46,+3.79821909E-02
47,+3.59800297E-02
48,+3.39768086E-02
49,+3.19237899E-02
50,+2.98236738E-02
51,+2.78256366E-02
52,+2.58328940E-02
53,+2.38021455E-02
54,+2.17268939E-02
55,+1.96927862E-02
56,+1.76515593E-02
57,+1.55960571E-02
58,+1.35511441E-02
59,+1.15478126E-02
60,+9.48442660E-03
61,+7.48887357E-03
62,+5.41592153E-03
63,+3.37038643E-03
64,+1.39932890E-03
65,-7.01514556E-04
66,-2.66589051E-03
67,-4.71934629E-03
68,-6.80138961E-03
69,-8.79990079E-03
70,-1.08055312E-02
71,-1.28818052E-02
72,-1.49067101E-02
73,-1.69276757E-02
74,-1.89232283E-02
75,-2.09692007E-02
76,-2.30246653E-02
77,-2.49699457E-02
78,-2.70174525E-02
79,-2.90334503E-02
80,-3.10812841E-02
81,-3.31201002E-02
82,-3.51243063E-02
83,-3.72061276E-02
84,-3.92297560E-02
85,-4.12335243E-02
86,-4.32424026E-02
87,-4.52921346E-02
88,-4.73632242E-02
89,-4.93489571E-02
90,-4.96065249E-02
91,-4.75619030E-02
92,-4.55287825E-02
93,-4.35066519E-02
94,-4.14838622E-02
95,-3.95072576E-02
96,-3.74711786E-02
97,-3.54106780E-02
98,-3.34254933E-02
99,-3.13995287E-02
100,-2.93341711E-02
101,-2.73118558E-02
102,-2.52696435E-02
103,-2.33110370E-02
104,-2.12721839E-02
105,-1.92197514E-02
106,-1.71955374E-02
107,-1.52364194E-02
108,-1.31411977E-02
109,-1.10999344E-02
110,-9.09821170E-03
111,-7.07834288E-03
112,-5.00685180E-03
113,-2.97226988E-03
114,-1.00081162E-03
115,+1.11722867E-03
116,+3.13242532E-03
117,+5.15594362E-03
118,+7.14970889E-03
119,+9.23025478E-03
120,+1.13094876E-02
121,+1.32840469E-02
122,+1.52983315E-02
123,+1.73260846E-02
124,+1.93337984E-02
125,+2.14033546E-02
126,+2.33733894E-02
127,+2.54364486E-02
128,+2.74643864E-02
129,+2.95482181E-02
130,+3.16287274E-02
131,+3.36485600E-02
132,+3.56992425E-02
133,+3.76498922E-02
