Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,40223
Base Time Seconds,1719410450
Base Time Fractional,.814633390
Base Time,06/26/2024 14:00:50.814633390
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Relative Time,Channel,CH Label
-0.01384420050769,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.000000000,None,
-0.01384604748979,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.001125212,None,
-0.013844924325,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.002235606,None,
-0.01384292758759,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.003347424,None,
-0.01384015711443,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.004459091,None,
-0.01384325205742,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.005587849,None,
-0.01384048158426,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.009678424,None,
-0.01384135515688,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.010791818,None,
-0.01384088093174,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.011903333,None,
-0.01383978272616,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.013022000,None,
-0.01383821029545,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.014131909,None,
-0.01383985760382,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.015267424,None,
-0.01384113052392,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.016383243,None,
-0.01384499920265,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.017495182,None,
-0.01384729545068,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.018601849,None,
-0.01384182938201,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.019713667,None,
-0.01384435026299,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.023805424,None,
-0.01384105564626,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.024913424,None,
-0.01383850980606,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.026033970,None,
-0.01384023199208,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.027143364,None,
-0.01384272791385,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.028249909,None,
-0.01383978272616,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.029365576,None,
-0.01383865956137,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.030473030,None,
-0.01383888419433,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.031580455,None,
-0.01384103068705,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.032687576,None,
-0.01384445009986,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.033798000,None,
-0.01383880931667,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.037889424,None,
-0.01384395091551,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.038999485,None,
-0.01384629708197,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.040107606,None,
-0.01384392595629,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.041214727,None,
-0.01383993248147,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.042323515,None,
-0.01384060638035,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.043430243,None,
-0.01384245336245,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.044541030,None,
-0.01384227864793,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.045662788,None,
-0.01383928354181,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.046775424,None,
-0.01383865956137,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.047882061,None,
-0.01384517391718,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.051975424,None,
-0.01384135515688,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.053083849,None,
-0.01383838500997,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.054195636,None,
-0.01384247832167,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.055311364,None,
-0.01384694602163,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.056428970,None,
-0.01384402579316,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.057543091,None,
-0.01384055646191,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.058651939,None,
-0.0138421039334,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.059762636,None,
-0.01384065629878,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.060874121,None,
-0.01384003231834,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.062032091,None,
-0.01384165675496,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.066126424,None,
-0.01384552543384,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.067244909,None,
-0.01384480161651,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.068354061,None,
-0.0138453257601,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.069461879,None,
-0.01384015920185,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.070568636,None,
-0.01383943538451,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.071675727,None,
-0.01384672347634,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.072781939,None,
-0.01384612445509,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.073889152,None,
-0.01384255528683,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.075005000,None,
-0.01383921075154,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.076129061,None,
-0.01383883636326,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.080221424,None,
-0.01383793783139,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.081330727,None,
-0.01384113261137,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.082438576,None,
-0.01384350373714,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.083549303,None,
-0.01384692315009,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.084658455,None,
-0.0138430544712,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.085780667,None,
-0.01384028399794,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.086891909,None,
-0.01383898611857,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.087999697,None,
-0.01384592478134,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.089107667,None,
-0.01384724761993,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.090215333,None,
-0.01384080814153,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.094310424,None,
-0.01384150699965,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.095433091,None,
-0.01383975985435,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.096553000,None,
-0.01383913587388,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.097661333,None,
-0.01384030895716,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.098768697,None,
-0.01384235561308,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.099873606,None,
-0.01384589982212,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.100981364,None,
-0.01384410275838,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.102087182,None,
-0.0138417066734,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.103205091,None,
-0.01384015920185,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.104317243,None,
-0.01384228073543,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.108409424,None,
-0.01383928562919,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.109520091,None,
-0.01384053359012,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.110626303,None,
-0.0138402340795,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.111737091,None,
-0.01384048367169,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.112852091,None,
-0.01383856181186,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.113964546,None,
-0.01383946034372,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.115072000,None,
-0.01384153195887,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.116189182,None,
-0.01384440226901,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.117300424,None,
-0.01384427747291,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.118407970,None,
-0.01384624925118,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.122499424,None,
-0.01384437730979,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.123606333,None,
-0.01384315430808,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.124714667,None,
-0.01383941042529,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.125834667,None,
-0.01384168171418,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.126942970,None,
-0.01383906099623,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.128053182,None,
-0.01383975985435,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.129166212,None,
-0.01383886132248,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.130273939,None,
-0.01383838709732,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.131381818,None,
-0.01384105773372,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.132488879,None,
-0.01384140716278,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.136581424,None,
-0.01383906099623,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.137692727,None,
-0.01384302951198,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.138800606,None,
-0.01384550047463,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.139909727,None,
-0.01384500129025,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.141018424,None,
-0.01383963505825,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.142126212,None,
-0.01383988465044,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.143233788,None,
-0.01384228073543,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.144340364,None,
-0.01384148204043,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.145462303,None,
-0.0138395601806,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.146580818,None,
-0.01384515104557,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.150670424,None,
-0.01384445218744,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.151778000,None,
-0.01384275496058,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.152885394,None,
-0.0138391608331,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.153994061,None,
-0.01384060846778,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.155101515,None,
-0.01384839574398,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.156224303,None,
-0.01384430243213,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.157336546,None,
-0.01384088301919,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.158443606,None,
-0.01383913587388,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.159554243,None,
-0.01384058350856,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.160661303,None,
-0.01383708921796,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.164758424,None,
-0.01384073326387,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.165879273,None,
-0.01384495137182,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.166992879,None,
-0.01384614941431,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.168099515,None,
-0.0138430544712,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.169206333,None,
-0.01383951026216,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.170315697,None,
-0.01384043375325,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.171422273,None,
-0.013845999659,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.172533909,None,
-0.01384572510759,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.173639606,None,
-0.01384120748903,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.174755606,None,
-0.01384047708386,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.178853424,None,
-0.01383927904147,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.179970273,None,
-0.01383728230414,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.181079455,None,
-0.01383922912304,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.182189515,None,
-0.01384155033018,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.183297758,None,
-0.01384402129262,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.184409000,None,
-0.01384302292395,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.185526485,None,
-0.01384060187995,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.186644727,None,
-0.01383773157004,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.187757576,None,
-0.01384269845414,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.188867182,None,
-0.01383808099907,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.192960424,None,
-0.01383952863363,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.194068030,None,
-0.0138409762682,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.195175546,None,
-0.01384002781797,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.196298000,None,
-0.01383808099907,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.197406030,None,
-0.0138396284705,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.198513364,None,
-0.01384167512626,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.199620758,None,
-0.01384467023225,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.200731970,None,
-0.0138439963334,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.201840182,None,
-0.01384269845414,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.202949243,None,
-0.01384484494676,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.207043424,None,
-0.01384209943294,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.208152364,None,
-0.01383940383755,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.209261849,None,
-0.01384147545253,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.210368636,None,
-0.01384189975921,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.211479273,None,
-0.01383957855207,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.212597364,None,
-0.01383967838893,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.213705546,None,
-0.01383875489792,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.214812333,None,
-0.01384202455529,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.215933000,None,
-0.01384529421266,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.217045636,None,
-0.01384055196151,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.221137424,None,
-0.01384367186358,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.222249424,None,
-0.01384679176566,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.223358424,None,
-0.01384469519146,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.224469849,None,
-0.01383972830737,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.225598091,None,
-0.01384025245091,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.226710364,None,
-0.01384165016704,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.227816697,None,
-0.01384170008548,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.228932939,None,
-0.01383920416382,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.230045333,None,
-0.01383848034654,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.231153000,None,
-0.0138433973122,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.235248424,None,
