Start date:,07/08/2024,Start time:,14:22:33.530
Reading #,Reading
1,-4.21114967E-05
2,-4.38741386E-04
3,-8.17335933E-04
4,-1.18234603E-03
5,-1.54575292E-03
6,-1.97523674E-03
7,-2.37624370E-03
8,-2.74644281E-03
9,-3.16023262E-03
10,-3.56306422E-03
11,-3.96991418E-03
12,-4.36566864E-03
13,-4.75798491E-03
14,-5.15286395E-03
15,-5.33109747E-03
16,-4.93738909E-03
17,-4.57705134E-03
18,-4.15304146E-03
19,-3.72435925E-03
20,-3.36402149E-03
21,-2.95439766E-03
22,-2.55214622E-03
23,-2.16690708E-03
24,-1.75041721E-03
25,-1.31706266E-03
26,-8.90205090E-04
27,-4.72038196E-04
28,-6.40175648E-05
29,+3.26695518E-04
30,+6.98497843E-04
31,+1.05985866E-03
32,+1.46700388E-03
33,+1.86596477E-03
34,+2.25770090E-03
35,+2.68302909E-03
36,+3.10988668E-03
37,+3.48906140E-03
38,+3.90445444E-03
39,+4.31882444E-03
40,+4.53130400E-03
41,+4.13409393E-03
42,+3.72622091E-03
43,+3.31265252E-03
44,+2.90003336E-03
45,+2.49325720E-03
46,+2.14606100E-03
47,+1.74760646E-03
48,+1.32929193E-03
49,+8.97688206E-04
50,+4.81567389E-04
51,+8.29652287E-05
52,-2.88689470E-04
53,-6.84517756E-04
54,-1.10268465E-03
55,-1.51143307E-03
56,-1.91083683E-03
57,-2.31483910E-03
58,-2.73322742E-03
59,-3.14679579E-03
60,-3.50516128E-03
61,-3.91990032E-03
62,-4.33244564E-03
63,-4.72476191E-03
64,-5.12423947E-03
65,-5.36337124E-03
66,-4.94323209E-03
67,-4.54762525E-03
68,-4.17005376E-03
69,-3.74429305E-03
70,-3.34583852E-03
71,-2.93132093E-03
72,-2.56441238E-03
73,-2.17917324E-03
74,-1.78203700E-03
75,-1.40906402E-03
76,-1.02127244E-03
77,-5.63891924E-04
78,-1.71354198E-04
79,+2.13811138E-04
80,+6.22633375E-04
81,+1.04576785E-03
82,+1.46028547E-03
83,+1.87859999E-03
84,+2.27106391E-03
85,+2.63819391E-03
86,+3.03942233E-03
87,+3.44532308E-03
88,+3.84574990E-03
89,+4.25369673E-03
90,+4.58935457E-03
91,+4.19199687E-03
92,+3.78587469E-03
93,+3.39121705E-03
94,+2.99962855E-03
95,+2.57372019E-03
96,+2.16132247E-03
97,+1.77980641E-03
98,+1.39186720E-03
99,+9.88740331E-04
100,+6.00801119E-04
101,+1.71897458E-04
102,-2.56637139E-04
103,-6.31287147E-04
104,-1.01243413E-03
105,-1.40876877E-03
106,-1.83307390E-03
107,-2.26847453E-03
108,-2.69890757E-03
109,-3.07670051E-03
110,-3.45207830E-03
111,-3.82475603E-03
112,-4.28001664E-03
113,-4.69942800E-03
114,-5.07699949E-03
115,-5.41732963E-03
116,-5.02479192E-03
117,-4.59968519E-03
118,-4.19465989E-03
119,-3.79752366E-03
120,-3.41133529E-03
121,-3.01982061E-03
122,-2.62903373E-03
123,-2.21509630E-03
124,-1.81759100E-03
125,-1.41461176E-03
126,-9.96518682E-04
127,-5.79954996E-04
128,-1.57769749E-04
129,+1.98697294E-04
130,+5.85761088E-04
131,+9.74501903E-04
132,+1.38909333E-03
133,+1.78250647E-03
134,+2.17146873E-03
135,+2.58781099E-03
136,+3.00313021E-03
137,+3.41779545E-03
138,+3.81245308E-03
139,+4.19097383E-03
140,+4.61505755E-03
141,+4.27508611E-03
142,+3.88182058E-03
143,+3.45474155E-03
144,+3.05278534E-03
145,+2.65352920E-03
146,+2.25609769E-03
147,+1.84785562E-03
148,+1.43955006E-03
