Start date:,07/08/2024,Start time:,18:30:27.740
Reading #,Reading
1,-5.38683486E-06
2,-1.19576219E-05
3,-5.31302238E-06
4,-4.14235643E-06
5,-4.28998140E-06
6,-4.14235643E-06
7,-1.44229588E-06
8,-7.06385443E-06
9,-7.13766691E-06
10,-7.28529187E-06
11,-1.22085844E-06
12,-8.88849896E-06
13,+2.34723690E-07
14,-2.39152438E-06
15,+3.08536171E-07
16,-5.31302238E-06
17,-3.26694041E-06
18,-6.18843841E-06
19,-2.31771190E-06
20,-1.58992084E-06
21,-3.48837785E-06
22,-3.19312793E-06
23,-8.88849896E-06
24,-8.88849896E-06
25,-9.10993640E-06
26,-6.40987585E-06
27,-3.48837785E-06
28,-4.43760636E-06
29,-4.28998140E-06
30,-5.31302238E-06
31,-4.06854395E-06
32,-2.46533687E-06
33,-1.58992084E-06
34,-7.13766691E-06
35,-6.40692335E-07
36,+4.56161133E-07
37,-5.09158494E-06
38,-5.38683486E-06
39,-4.06854395E-06
40,-3.11931545E-06
41,-4.06854395E-06
42,-3.26694041E-06
43,-7.21147939E-06
44,-6.40692335E-07
45,-8.38214534E-06
46,-6.18843841E-06
47,-1.00591649E-05
48,-4.21616891E-06
49,-2.53914935E-06
50,-5.23920990E-06
51,-6.11462593E-06
52,-5.31302238E-06
53,-5.23920990E-06
54,-7.13766691E-06
55,-3.41456537E-06
56,-9.25756137E-06
57,-1.44229588E-06
58,-6.18843841E-06
59,-9.91153995E-06
60,-6.04081344E-06
61,-7.21147939E-06
62,-6.26225089E-06
63,-6.18843841E-06
64,-8.01308294E-06
65,-6.11462593E-06
66,-6.26225089E-06
67,-4.28998140E-06
68,-6.04081344E-06
69,-6.11462593E-06
70,-3.26694041E-06
71,-6.26225089E-06
72,-6.99004195E-06
73,-3.41456537E-06
74,-4.51141884E-06
75,-3.56219033E-06
76,-3.19312793E-06
77,-3.26694041E-06
78,-8.96231144E-06
79,-2.46533687E-06
80,-9.25756137E-06
81,-5.31302238E-06
82,-1.18838094E-05
83,-2.46533687E-06
84,-2.53914935E-06
85,-9.03612392E-06
86,-1.66373332E-06
87,-5.31302238E-06
88,-4.28998140E-06
89,-7.06385443E-06
90,-9.03612392E-06
91,+3.82348652E-07
