Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,50000
Base Time Seconds,1720447846
Base Time Fractional,.161533769
Base Time,07/08/2024 14:10:46.161533769
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Relative Time,Channel,CH Label
-1.076801539719e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.000000000,None,
-4.282204808949e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.000198303,None,
-8.772381370036e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.000396575,None,
-3.783296302162e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.000594848,None,
7.068802589247e-07,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.000793181,None,
-1.288753768225e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.000991424,None,
2.203605779287e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.001189727,None,
-1.076801539719e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.001388000,None,
-3.783296302162e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.001586272,None,
-4.781113315737e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.001784575,None,
-9.770198383611e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.001982848,None,
-3.783296302162e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.002181151,None,
-1.176583241076e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.002379424,None,
-1.076801539719e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.002577697,None,
2.203605779287e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.002775969,None,
-9.271289876823e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.002974242,None,
3.201422792862e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.003172515,None,
-7.898452614375e-07,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.003370818,None,
3.201422792862e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.003569090,None,
-2.785479288587e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.003767394,None,
-2.909367546501e-07,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.003965666,None,
7.068802589247e-07,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.004163939,None,
-9.770198383611e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.004362242,None,
-3.284387795374e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.004560515,None,
5.197056820011e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.004758787,None,
-1.288753768225e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.004957090,None,
-3.284387795374e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.005155363,None,
-6.277838836099e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.005353636,None,
7.068802589247e-07,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.005551939,None,
-8.273472863248e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.005750242,None,
-5.280021822524e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.005948484,None,
4.698148313224e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.006146757,None,
4.199239806437e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.006345060,None,
-8.772381370036e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.006543333,None,
-2.2865707818e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.006741606,None,
1.205788765712e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.006939878,None,
-2.2865707818e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.007138151,None,
4.698148313224e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.007336484,None,
-4.781113315737e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.007534727,None,
-3.284387795374e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.007733000,None,
1.205788765712e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.007931272,None,
6.194873833586e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.008129545,None,
2.702514286074e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.008327848,None,
3.201422792862e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.008526121,None,
7.068802589247e-07,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.008724394,None,
-6.776747342886e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.008922697,None,
-3.284387795374e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.009120939,None,
-3.284387795374e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.009319242,None,
-9.770198383611e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.009517515,None,
-1.288753768225e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.009715787,None,
-7.898452614375e-07,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.009914090,None,
8.689416367523e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.010112363,None,
1.205788765712e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.010310666,None,
-9.770198383611e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.010508939,None,
-6.776747342886e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.010707242,None,
-6.277838836099e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.010905515,None,
-4.781113315737e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.011103787,None,
-9.271289876823e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.011302060,None,
-9.271289876823e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.011500363,None,
-7.898452614375e-07,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.011698636,None,
-4.781113315737e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.011896939,None,
-3.284387795374e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.012095181,None,
-7.774564356461e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.012293484,None,
-1.276364942434e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.012491787,None,
-2.2865707818e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.012690030,None,
-7.898452614375e-07,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.012888333,None,
-4.781113315737e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.013086606,None,
-8.772381370036e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.013284878,None,
-4.282204808949e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.013483212,None,
2.203605779287e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.013681454,None,
2.203605779287e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.013879757,None,
1.7046972725e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.014078030,None,
2.079717521373e-07,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.014276303,None,
-2.2865707818e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.014474606,None,
2.702514286074e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.014672878,None,
2.203605779287e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.014871181,None,
-1.787662275012e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.015069454,None,
-2.2865707818e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.015267727,None,
6.693782340374e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.015466030,None,
7.192690847161e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.015664333,None,
7.068802589247e-07,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.015862606,None,
-7.275655849674e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.016060878,None,
-4.781113315737e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.016259151,None,
-3.783296302162e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.016457424,None,
-1.326255793112e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.016655727,None,
-7.774564356461e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.016854030,None,
-9.770198383611e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.017052303,None,
-5.280021822524e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.017250575,None,
2.079717521373e-07,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.017448878,None,
-1.126692390397e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.017647121,None,
-4.282204808949e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.017845424,None,
-2.785479288587e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.018043697,None,
-1.288753768225e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.018241969,None,
6.194873833586e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.018440242,None,
-8.273472863248e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.018638545,None,
-7.275655849674e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.018836818,None,
3.700331299649e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.019035090,None,
5.695965326799e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.019233363,None,
-3.284387795374e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.019431636,None,
7.192690847161e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.019629909,None,
-4.781113315737e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.019828181,None,
-4.282204808949e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.020026484,None,
6.693782340374e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.020224757,None,
-1.288753768225e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.020423030,None,
-4.781113315737e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.020621333,None,
4.199239806437e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.020819606,None,
2.203605779287e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.021017878,None,
-2.909367546501e-07,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.021216151,None,
-2.2865707818e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.021414454,None,
4.698148313224e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.021612727,None,
7.068802589247e-07,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.021811030,None,
-8.273472863248e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.022009303,None,
-2.785479288587e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.022207575,None,
4.199239806437e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.022405848,None,
-1.076801539719e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.022604151,None,
1.205788765712e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.022802394,None,
-1.288753768225e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.023000697,None,
-1.288753768225e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.023198969,None,
2.079717521373e-07,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.023397242,None,
-1.787662275012e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.023595545,None,
-1.787662275012e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.023793818,None,
-3.284387795374e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.023992090,None,
-2.785479288587e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.024190394,None,
1.205788765712e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.024388666,None,
2.702514286074e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.024586939,None,
-7.275655849674e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.024785212,None,
1.205788765712e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.024983515,None,
7.691599353948e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.025181818,None,
4.199239806437e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.025380030,None,
7.068802589247e-07,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.025578333,None,
-8.273472863248e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.025776606,None,
-9.271289876823e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.025974909,None,
-1.02691068904e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.026173151,None,
7.068802589247e-07,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.026371454,None,
-6.277838836099e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.026569727,None,
-7.275655849674e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.026768030,None,
2.079717521373e-07,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.026966303,None,
-1.288753768225e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.027164606,None,
-4.282204808949e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.027362878,None,
-2.909367546501e-07,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.027561181,None,
-7.774564356461e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.027759454,None,
-7.275655849674e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.027957757,None,
-1.02691068904e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.028156030,None,
-1.02691068904e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.028354333,None,
-5.778930329311e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.028552575,None,
-9.770198383611e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.028750878,None,
-1.787662275012e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.028949151,None,
-1.226474091755e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.029147484,None,
2.079717521373e-07,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.029345727,None,
-5.778930329311e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.029544030,None,
-3.284387795374e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.029742303,None,
2.203605779287e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.029940575,None,
-1.326255793112e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.030138878,None,
-6.277838836099e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.030337151,None,
-1.288753768225e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.030535454,None,
-3.783296302162e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.030733727,None,
-5.280021822524e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.030932000,None,
5.197056820011e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.031130303,None,
7.192690847161e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.031328575,None,
4.698148313224e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.031526878,None,
-8.273472863248e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.031725151,None,
3.201422792862e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.031923454,None,
-2.785479288587e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.032121727,None,
7.068802589247e-07,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.032320000,None,
3.201422792862e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.032518272,None,
8.190507860736e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.032716606,None,
-5.280021822524e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.032914878,None,
-6.776747342886e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.033113151,None,
-9.271289876823e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.033311424,None,
-1.02691068904e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.033509727,None,
-1.02691068904e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.033708030,None,
-2.909367546501e-07,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.033906303,None,
-2.2865707818e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.034104575,None,
1.205788765712e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.034302848,None,
7.068802589247e-07,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.034501151,None,
3.201422792862e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.034699424,None,
-2.909367546501e-07,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.034897727,None,
-4.781113315737e-06,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.035096000,None,
