Start date:,07/08/2024,Start time:,18:25:27.530
Reading #,Reading
1,-1.36848340E-06
2,+3.30384665E-06
3,-1.29467092E-06
4,+3.45147161E-06
5,-2.39152438E-06
6,-5.23920990E-06
7,-4.93067373E-07
8,-3.26694041E-06
9,-2.46533687E-06
10,-6.33606337E-06
11,-4.93067373E-07
12,-5.38683486E-06
13,-1.51610836E-06
14,+6.07771969E-06
15,-1.66373332E-06
16,+3.15622169E-06
17,+1.18395220E-06
18,-6.40692335E-07
19,-5.23920990E-06
20,-3.04550297E-06
21,-5.31302238E-06
22,-9.98535243E-06
23,-8.30833286E-06
24,-3.34075289E-06
25,+1.47920212E-06
26,-8.16070790E-06
27,-8.01308294E-06
28,-8.16070790E-06
29,-4.21616891E-06
30,-6.40987585E-06
31,-5.01777246E-06
32,-9.98535243E-06
33,-4.36379388E-06
34,-1.59021609E-05
35,-1.10083934E-05
36,-1.10083934E-05
37,-1.38560789E-05
38,-8.08689542E-06
39,-1.16623720E-05
40,-7.35910435E-06
41,-1.01329774E-05
42,-8.96231144E-06
43,-1.27592255E-05
44,-1.56069110E-05
45,-1.37822665E-05
46,-1.37822665E-05
47,-9.91153995E-06
48,-9.10993640E-06
49,-6.11462593E-06
50,-1.08607685E-05
51,-8.08689542E-06
52,-1.07869560E-05
53,-4.21616891E-06
54,-2.39152438E-06
55,-1.19576219E-05
56,-1.27592255E-05
57,-8.81468648E-06
58,-1.58283484E-05
59,-1.75791805E-05
60,-1.18838094E-05
61,-5.16539742E-06
62,-4.28998140E-06
63,-8.08689542E-06
64,-3.34075289E-06
65,-8.96231144E-06
66,-4.21616891E-06
67,-7.13766691E-06
68,-6.91622947E-06
69,-4.93067373E-07
70,-2.17008694E-06
71,-5.96700096E-06
72,-5.23920990E-06
73,-8.08689542E-06
74,-4.36379388E-06
75,-4.28998140E-06
76,-6.26225089E-06
77,-4.36379388E-06
78,-2.39152438E-06
79,-1.44229588E-06
80,-3.41456537E-06
81,-3.34075289E-06
82,-5.01777246E-06
83,-5.23920990E-06
84,+4.03163771E-06
85,-4.19254892E-07
86,+3.45147161E-06
87,-4.93067373E-07
88,-2.17008694E-06
89,-1.29467092E-06
90,-3.34075289E-06
91,-7.14504816E-07
92,-6.40987585E-06
93,-3.26694041E-06
94,-2.39152438E-06
95,-2.39152438E-06
96,-4.28998140E-06
97,-6.26225089E-06
98,+2.42843062E-06
99,+1.33157716E-06
100,+4.32688764E-06
101,+2.35461814E-06
102,+1.55301460E-06
103,-7.21147939E-06
104,-6.26225089E-06
105,-8.96231144E-06
106,-7.13766691E-06
107,-9.91153995E-06
108,-6.40692335E-07
109,-8.01308294E-06
110,-1.51610836E-06
111,-5.16539742E-06
112,-7.13766691E-06
113,-7.28529187E-06
114,-8.30833286E-06
115,-4.21616891E-06
116,-6.26225089E-06
117,-5.23920990E-06
118,-9.98535243E-06
119,-1.00591649E-05
120,-1.11560184E-05
121,-1.37084540E-05
122,-1.28330379E-05
123,-1.18838094E-05
124,-1.16623720E-05
125,-6.18843841E-06
126,-8.88849896E-06
127,-1.36346415E-05
128,-1.48791199E-05
129,-1.02067899E-05
130,-1.38560789E-05
131,-1.26854130E-05
132,-1.37822665E-05
133,-6.33606337E-06
134,-1.28330379E-05
135,-7.13766691E-06
136,-5.31302238E-06
137,-4.43760636E-06
138,-7.13766691E-06
139,-8.88849896E-06
140,-1.36346415E-05
141,-1.18838094E-05
142,-1.28330379E-05
143,-1.28330379E-05
144,-1.18099970E-05
145,-6.26225089E-06
146,-5.38683486E-06
147,-6.11462593E-06
148,-3.56219033E-06
149,-5.96700096E-06
150,-7.06385443E-06
151,-7.21147939E-06
152,-5.96700096E-06
153,-3.34075289E-06
154,-6.18843841E-06
155,-8.96231144E-06
156,-3.34075289E-06
157,-9.03612392E-06
158,-4.36379388E-06
159,-6.99004195E-06
160,-5.23920990E-06
161,-2.31771190E-06
162,-1.36848340E-06
163,-6.40692335E-07
164,-3.19312793E-06
165,-2.39152438E-06
166,-2.53914935E-06
167,-1.44229588E-06
168,-4.14235643E-06
169,+4.32688764E-06
170,+3.15622169E-06
171,-5.66879854E-07
172,+1.40538964E-06
173,-3.41456537E-06
174,-7.14504816E-07
175,-6.40692335E-07
176,-5.38683486E-06
177,-7.06385443E-06
178,-8.88849896E-06
179,-1.51610836E-06
180,-5.23920990E-06
181,-4.36379388E-06
182,+4.17926267E-06
183,-3.19312793E-06
184,+3.45147161E-06
185,+3.30384665E-06
186,+1.47920212E-06
187,-9.83772747E-06
188,-4.51141884E-06
189,-3.34075289E-06
190,-9.03612392E-06
191,-1.07869560E-05
192,-5.23920990E-06
193,-3.26694041E-06
194,-6.26225089E-06
195,-9.76391499E-06
196,-7.21147939E-06
197,-3.26694041E-06
198,-1.46576825E-05
199,-1.22085844E-06
200,-8.88849896E-06
201,-9.03612392E-06
202,-9.25756137E-06
203,-1.66299520E-05
204,-1.07869560E-05
205,-7.93927046E-06
206,-9.10993640E-06
207,-9.91153995E-06
208,-1.19576219E-05
209,-9.83772747E-06
210,-8.08689542E-06
211,-1.78006179E-05
212,-1.18838094E-05
213,-1.21052469E-05
214,-1.47314950E-05
215,-1.21052469E-05
216,-1.56069110E-05
217,-5.46064734E-06
218,-1.75053680E-05
219,-8.81468648E-06
220,-7.28529187E-06
221,-7.28529187E-06
222,-9.91153995E-06
223,-9.18374889E-06
224,-1.09345809E-05
225,-9.98535243E-06
226,-1.28330379E-05
227,-1.48791199E-05
228,-1.45100575E-05
229,-8.30833286E-06
230,-9.03612392E-06
231,-4.21616891E-06
232,-3.34075289E-06
233,-3.34075289E-06
234,-8.30833286E-06
235,-1.18099970E-05
236,-6.11462593E-06
237,-4.14235643E-06
238,-2.24389942E-06
239,-8.88849896E-06
240,-1.58992084E-06
241,-9.18374889E-06
242,-5.23920990E-06
243,-6.04081344E-06
244,-6.40692335E-07
245,-4.28998140E-06
246,-5.23920990E-06
247,-2.61296183E-06
248,-8.01308294E-06
249,-5.16539742E-06
250,-3.34075289E-06
251,-6.11462593E-06
252,-3.34075289E-06
253,+5.29973614E-07
254,-3.34075289E-06
255,-3.41456537E-06
256,-2.39152438E-06
257,-4.93067373E-07
258,-6.18843841E-06
259,-4.06854395E-06
260,-6.11462593E-06
261,-9.03612392E-06
262,-1.28330379E-05
263,-6.18843841E-06
264,-3.41456537E-06
265,-5.38683486E-06
266,-2.31771190E-06
267,+2.28080566E-06
268,-4.93067373E-07
269,+1.47920212E-06
270,+3.30384665E-06
271,-5.38683486E-06
272,-8.08689542E-06
273,-5.23920990E-06
274,-9.10993640E-06
275,-9.18374889E-06
276,-2.53914935E-06
277,-3.19312793E-06
278,-7.28529187E-06
279,-7.28529187E-06
280,-4.21616891E-06
281,-5.96700096E-06
282,-1.39298914E-05
283,-8.16070790E-06
284,-8.16070790E-06
285,-1.19576219E-05
286,-1.17361845E-05
287,-9.76391499E-06
288,-1.67037644E-05
289,-1.08607685E-05
290,-1.55330985E-05
291,-1.21052469E-05
292,-1.45100575E-05
293,-1.65561395E-05
294,-9.03612392E-06
295,-1.37084540E-05
296,-1.94038250E-05
297,-1.01329774E-05
298,-1.37822665E-05
299,-1.07869560E-05
300,-1.65561395E-05
301,-1.35608290E-05
302,-9.18374889E-06
303,-7.13766691E-06
304,-8.08689542E-06
305,-8.08689542E-06
306,-7.28529187E-06
307,-9.91153995E-06
308,-1.67775769E-05
309,-1.10083934E-05
310,-1.58283484E-05
311,-1.94776375E-05
312,-1.59021609E-05
313,-3.56219033E-06
314,-1.36848340E-06
315,-2.24389942E-06
316,-1.51610836E-06
317,-3.34075289E-06
318,-2.39152438E-06
319,-6.18843841E-06
320,-7.21147939E-06
321,-4.36379388E-06
322,-5.09158494E-06
323,-9.98535243E-06
324,-4.36379388E-06
325,-1.09345809E-05
326,-7.88317297E-07
327,-6.26225089E-06
328,-7.13766691E-06
329,-5.66879854E-07
330,-2.31771190E-06
331,-7.86545797E-06
332,-2.31771190E-06
333,-3.34075289E-06
334,-1.29467092E-06
335,-2.31771190E-06
336,-1.58992084E-06
337,-7.14504816E-07
338,-4.93067373E-07
339,-3.45442411E-07
340,-1.36848340E-06
341,-2.31771190E-06
342,+5.29973614E-07
343,+1.40538964E-06
344,-7.13766691E-06
345,-4.93067373E-07
346,-9.98535243E-06
347,-6.18843841E-06
348,-4.28998140E-06
349,-1.58992084E-06
350,+4.17926267E-06
351,-4.93067373E-07
352,-2.71629930E-07
353,+4.17926267E-06
354,-1.29467092E-06
355,-1.44229588E-06
356,-6.11462593E-06
357,-3.34075289E-06
358,-8.01308294E-06
359,-1.00591649E-05
360,-6.26225089E-06
361,-2.46533687E-06
362,-2.53914935E-06
363,-1.36848340E-06
364,-7.06385443E-06
365,-5.16539742E-06
366,-8.08689542E-06
367,-6.18843841E-06
368,-8.96231144E-06
369,-6.33606337E-06
370,-6.33606337E-06
371,-1.08607685E-05
372,-8.08689542E-06
373,-8.96231144E-06
374,-9.18374889E-06
375,-1.45838700E-05
376,-1.45100575E-05
377,-1.29806629E-05
378,-1.09345809E-05
379,-1.00591649E-05
380,-1.36346415E-05
381,-1.38560789E-05
382,-1.76529930E-05
383,-1.74315555E-05
384,-9.03612392E-06
385,-1.29068504E-05
386,-1.19576219E-05
387,-8.01308294E-06
388,-8.96231144E-06
389,-7.93927046E-06
390,-9.10993640E-06
391,-8.16070790E-06
392,-1.27592255E-05
393,-1.07869560E-05
394,-1.28330379E-05
395,-1.76529930E-05
396,-8.30833286E-06
397,-5.23920990E-06
398,-4.36379388E-06
399,-5.09158494E-06
400,-3.26694041E-06
401,-4.19254892E-07
402,-5.23920990E-06
403,-5.38683486E-06
404,-2.31771190E-06
405,-6.18843841E-06
406,-1.51610836E-06
407,-4.28998140E-06
408,+3.82348652E-07
409,-6.26225089E-06
410,-6.40987585E-06
411,-8.96231144E-06
412,-3.26694041E-06
413,-4.19254892E-07
414,-5.66879854E-07
415,-3.41456537E-06
416,-1.44229588E-06
417,-4.43760636E-06
418,-4.21616891E-06
419,-2.31771190E-06
420,-4.28998140E-06
421,-5.16539742E-06
422,+2.34723690E-07
423,+3.82348652E-07
424,+4.56161133E-07
425,+1.33157716E-06
426,+1.62682708E-06
427,-7.13766691E-06
428,-5.23920990E-06
429,-5.09158494E-06
430,-4.06854395E-06
431,-4.51141884E-06
432,-3.41456537E-06
433,-3.34075289E-06
434,+2.50224311E-06
435,-1.58992084E-06
436,+1.55301460E-06
437,+3.30384665E-06
438,+1.55301460E-06
439,-3.34075289E-06
440,-6.40987585E-06
441,-1.51610836E-06
442,-5.09158494E-06
443,-4.21616891E-06
444,-1.29467092E-06
445,+2.42843062E-06
446,-7.28529187E-06
447,-5.96700096E-06
448,-5.31302238E-06
449,-5.16539742E-06
450,-4.14235643E-06
451,-2.17008694E-06
452,-9.25756137E-06
453,-7.13766691E-06
454,-7.21147939E-06
455,-1.35608290E-05
456,-1.00591649E-05
457,-9.91153995E-06
458,-1.35608290E-05
459,-9.18374889E-06
460,-1.12298309E-05
461,-1.18838094E-05
462,-9.83772747E-06
463,-1.64823270E-05
464,-1.37822665E-05
465,-1.48053074E-05
466,-1.37084540E-05
467,-1.48791199E-05
468,-6.26225089E-06
469,-5.46064734E-06
470,-6.04081344E-06
471,-8.88849896E-06
472,-4.28998140E-06
473,-4.43760636E-06
474,-4.36379388E-06
475,-8.23452038E-06
476,-1.18099970E-05
477,-9.03612392E-06
478,-1.16623720E-05
479,-1.77268054E-05
480,-1.39298914E-05
481,-8.88849896E-06
482,-4.14235643E-06
483,-5.46064734E-06
484,-8.96231144E-06
485,-4.21616891E-06
486,-5.16539742E-06
487,-8.16070790E-06
488,-4.43760636E-06
489,-4.28998140E-06
490,-6.04081344E-06
491,-6.26225089E-06
492,-2.24389942E-06
493,-5.16539742E-06
494,-4.51141884E-06
495,-7.06385443E-06
496,+2.35461814E-06
497,+4.56161133E-07
498,-2.53914935E-06
499,-4.14235643E-06
500,-7.14504816E-07
501,-8.96231144E-06
502,+3.82348652E-07
503,-4.36379388E-06
504,-5.66879854E-07
505,-3.41456537E-06
506,-3.41456537E-06
507,+5.12849118E-06
508,+1.40538964E-06
509,-3.48837785E-06
510,+2.34723690E-07
511,-6.11462593E-06
512,-6.04081344E-06
513,-4.28998140E-06
514,-2.24389942E-06
515,-7.35910435E-06
516,-3.41456537E-06
517,-7.06385443E-06
518,+2.28080566E-06
519,+4.03163771E-06
520,-5.16539742E-06
521,+3.45147161E-06
522,+2.20699318E-06
523,-5.31302238E-06
524,-7.21147939E-06
525,-9.18374889E-06
526,-3.26694041E-06
527,-8.08689542E-06
528,-6.33606337E-06
529,-7.21147939E-06
530,-5.23920990E-06
531,-9.83772747E-06
532,-8.23452038E-06
533,-4.43760636E-06
534,-5.38683486E-06
535,-6.99004195E-06
536,-4.43760636E-06
537,-8.08689542E-06
538,-7.35910435E-06
539,-9.76391499E-06
540,-6.26225089E-06
541,-7.21147939E-06
542,-1.11560184E-05
543,-1.00591649E-05
544,-1.56069110E-05
545,-1.35608290E-05
546,-1.47314950E-05
547,-1.46576825E-05
548,-1.85284090E-05
549,-1.27592255E-05
550,-1.46576825E-05
551,-1.16623720E-05
552,-1.39298914E-05
553,-9.91153995E-06
554,-1.21052469E-05
555,-1.29806629E-05
556,-1.38560789E-05
557,-1.02067899E-05
558,-9.98535243E-06
559,-7.21147939E-06
560,-1.11560184E-05
561,-1.18099970E-05
562,-9.03612392E-06
563,-1.75791805E-05
564,-1.66299520E-05
565,-8.16070790E-06
566,-5.38683486E-06
567,-1.07869560E-05
568,-3.41456537E-06
569,-4.14235643E-06
570,-2.53914935E-06
571,-4.36379388E-06
572,-4.21616891E-06
573,-8.08689542E-06
574,-3.41456537E-06
575,-5.01777246E-06
576,-1.02067899E-05
577,-7.86545797E-06
578,-7.06385443E-06
579,-7.06385443E-06
580,-5.16539742E-06
581,-5.16539742E-06
582,-5.31302238E-06
583,-5.31302238E-06
584,-7.21147939E-06
585,-4.21616891E-06
586,-7.13766691E-06
587,-8.01308294E-06
588,-7.21147939E-06
589,-2.17008694E-06
590,+1.40538964E-06
591,+2.28080566E-06
592,+1.47920212E-06
593,-4.93067373E-07
594,-2.61296183E-06
595,-6.18843841E-06
596,-4.36379388E-06
597,-2.61296183E-06
598,-4.36379388E-06
599,-3.34075289E-06
600,-3.19312793E-06
601,-3.63600281E-06
602,+1.47920212E-06
603,+3.08536171E-07
604,-2.53914935E-06
605,+4.25307515E-06
606,+4.56161133E-07
607,-7.14504816E-07
608,-8.08689542E-06
609,-6.99004195E-06
610,-8.88849896E-06
611,-8.08689542E-06
612,-9.03612392E-06
613,-1.51610836E-06
614,-6.26225089E-06
615,-4.21616891E-06
616,-4.36379388E-06
617,-4.43760636E-06
618,-1.17361845E-05
619,-6.04081344E-06
620,-6.04081344E-06
621,-6.18843841E-06
622,-7.28529187E-06
623,-9.91153995E-06
624,-1.01329774E-05
625,-1.07869560E-05
626,-6.33606337E-06
627,-1.00591649E-05
628,-1.17361845E-05
629,-1.35608290E-05
630,-1.29806629E-05
631,-1.26116005E-05
632,-1.18099970E-05
633,-1.48791199E-05
634,-1.19576219E-05
635,-1.27592255E-05
636,-9.98535243E-06
637,-1.02067899E-05
638,-4.43760636E-06
639,-1.36346415E-05
640,-9.18374889E-06
641,-5.16539742E-06
642,-7.28529187E-06
643,-1.09345809E-05
644,-1.28330379E-05
645,-1.47314950E-05
646,-1.26854130E-05
647,-1.20314344E-05
648,-1.67775769E-05
649,-1.18099970E-05
650,-5.16539742E-06
651,-9.10993640E-06
652,-3.26694041E-06
653,-3.48837785E-06
654,-1.58992084E-06
655,-1.07869560E-05
656,-1.17361845E-05
657,-8.16070790E-06
658,-6.91622947E-06
659,-4.21616891E-06
660,+3.82348652E-07
661,-7.28529187E-06
662,-9.03612392E-06
663,-4.43760636E-06
664,-6.33606337E-06
665,+1.40538964E-06
666,-2.71629930E-07
667,-5.23920990E-06
668,-5.31302238E-06
669,-7.13766691E-06
670,-9.83772747E-06
671,-5.23920990E-06
672,-8.23452038E-06
673,-4.93067373E-07
674,-1.66373332E-06
675,+3.82348652E-07
676,-2.71629930E-07
677,-4.36379388E-06
678,-6.18843841E-06
679,-9.18374889E-06
680,-4.28998140E-06
681,-4.28998140E-06
682,-5.09158494E-06
683,-6.26225089E-06
684,-4.28998140E-06
685,-7.06385443E-06
686,+2.35461814E-06
687,+1.40538964E-06
688,-5.31302238E-06
689,+1.40538964E-06
690,+1.55301460E-06
691,-2.46533687E-06
692,-9.10993640E-06
693,-9.18374889E-06
694,-7.93927046E-06
695,-6.11462593E-06
696,-6.40987585E-06
697,-4.14235643E-06
698,-8.01308294E-06
699,-8.30833286E-06
700,-1.01329774E-05
701,-5.23920990E-06
702,-9.03612392E-06
703,-1.18838094E-05
704,-2.39152438E-06
705,-9.83772747E-06
706,-1.19576219E-05
707,-9.25756137E-06
708,-4.36379388E-06
709,-1.09345809E-05
710,-1.09345809E-05
711,-7.28529187E-06
712,-1.37822665E-05
713,-1.37084540E-05
714,-1.01329774E-05
715,-1.18099970E-05
716,-1.10083934E-05
717,-1.75791805E-05
718,-1.55330985E-05
719,-8.01308294E-06
720,-1.11560184E-05
721,-5.23920990E-06
722,-6.26225089E-06
723,-7.13766691E-06
724,-6.04081344E-06
725,-6.33606337E-06
726,-4.28998140E-06
727,-9.03612392E-06
728,-1.29806629E-05
729,-1.57545359E-05
730,-1.18099970E-05
731,-1.48791199E-05
732,-1.65561395E-05
733,-9.03612392E-06
734,-5.31302238E-06
735,-5.23920990E-06
736,-4.43760636E-06
737,-3.26694041E-06
738,-4.21616891E-06
739,-4.51141884E-06
740,-5.16539742E-06
741,-4.28998140E-06
742,-5.31302238E-06
743,-3.41456537E-06
744,-2.61296183E-06
745,-9.03612392E-06
746,-1.07869560E-05
747,-7.35910435E-06
748,-6.11462593E-06
749,-5.66879854E-07
750,-4.21616891E-06
751,-8.96231144E-06
752,+5.29973614E-07
753,-3.48837785E-06
754,-4.43760636E-06
755,-6.33606337E-06
756,-6.40692335E-07
757,+5.29973614E-07
758,-5.66879854E-07
759,+1.55301460E-06
760,+3.30384665E-06
761,+4.56161133E-07
762,-3.45442411E-07
763,-1.44229588E-06
764,+3.82348652E-07
765,-3.34075289E-06
766,-5.96700096E-06
767,-5.23920990E-06
768,-5.38683486E-06
769,-7.21147939E-06
770,-2.24389942E-06
771,-6.40692335E-07
772,-4.43760636E-06
773,+1.33157716E-06
774,+3.37765913E-06
775,-5.23920990E-06
776,-8.88849896E-06
777,-1.00591649E-05
778,-7.43291684E-06
779,-9.10993640E-06
780,-5.31302238E-06
781,-6.40692335E-07
782,-7.86545797E-06
783,-5.31302238E-06
784,-8.16070790E-06
785,-6.11462593E-06
786,-1.08607685E-05
787,-1.10083934E-05
788,-3.48837785E-06
789,-1.07869560E-05
790,-6.26225089E-06
791,-6.99004195E-06
792,-1.10083934E-05
793,-9.18374889E-06
794,-1.26854130E-05
795,-6.33606337E-06
796,-7.06385443E-06
797,-1.00591649E-05
798,-1.29068504E-05
799,-1.00591649E-05
800,-1.48053074E-05
801,-1.27592255E-05
802,-1.00591649E-05
803,-1.09345809E-05
804,-1.29068504E-05
805,-9.83772747E-06
806,-8.23452038E-06
807,-9.18374889E-06
808,-8.88849896E-06
809,-6.33606337E-06
810,-6.91622947E-06
811,-1.10822059E-05
812,-9.98535243E-06
813,-1.37822665E-05
814,-1.47314950E-05
815,-1.66299520E-05
816,-1.84545965E-05
817,-7.06385443E-06
818,-7.21147939E-06
819,-5.31302238E-06
820,-3.56219033E-06
821,-8.96231144E-06
822,-1.18099970E-05
823,-7.13766691E-06
824,-5.23920990E-06
825,-7.13766691E-06
826,-7.35910435E-06
827,-4.28998140E-06
828,-3.48837785E-06
829,+2.35461814E-06
830,-1.00591649E-05
831,-6.26225089E-06
832,-5.38683486E-06
833,+2.20699318E-06
834,+1.33157716E-06
835,-7.06385443E-06
836,-5.01777246E-06
837,-5.66879854E-07
838,-3.11931545E-06
839,-9.83772747E-06
840,-3.48837785E-06
841,-5.09158494E-06
842,-4.21616891E-06
843,-1.36848340E-06
844,+4.25307515E-06
845,-5.31302238E-06
846,-2.39152438E-06
847,-7.28529187E-06
848,-5.23920990E-06
849,-6.99004195E-06
850,-3.45442411E-07
851,-3.41456537E-06
852,-5.96700096E-06
853,-5.31302238E-06
854,-4.06854395E-06
855,-2.24389942E-06
856,-2.31771190E-06
857,+7.97617670E-06
858,+3.15622169E-06
859,-4.28998140E-06
860,-5.31302238E-06
861,-1.47314950E-05
862,-6.99004195E-06
863,-1.18838094E-05
864,-5.09158494E-06
865,-4.51141884E-06
866,-3.41456537E-06
867,-2.46533687E-06
868,-8.23452038E-06
869,-8.01308294E-06
870,-6.18843841E-06
871,-7.28529187E-06
872,-4.28998140E-06
873,-6.26225089E-06
874,-7.13766691E-06
875,-1.36346415E-05
876,-6.26225089E-06
877,-8.23452038E-06
878,-1.21052469E-05
879,-7.93927046E-06
880,-9.10993640E-06
881,-1.29068504E-05
882,-1.07131435E-05
883,-1.37084540E-05
884,-1.01329774E-05
885,-1.47314950E-05
886,-1.46576825E-05
887,-9.03612392E-06
888,-1.29068504E-05
889,-6.18843841E-06
890,-5.38683486E-06
891,-8.08689542E-06
892,-1.18099970E-05
893,-1.01329774E-05
894,-7.93927046E-06
895,-8.08689542E-06
896,-1.18838094E-05
897,-1.54592860E-05
898,-9.03612392E-06
899,-1.45838700E-05
900,-1.30544754E-05
901,-1.38560789E-05
902,-4.43760636E-06
903,-5.23920990E-06
904,-3.41456537E-06
905,-3.48837785E-06
906,-8.88849896E-06
907,-1.17361845E-05
908,-1.00591649E-05
909,-9.10993640E-06
910,-1.18099970E-05
911,-3.41456537E-06
912,-4.43760636E-06
913,-3.56219033E-06
914,-9.98535243E-06
915,-1.36848340E-06
916,-8.88849896E-06
917,-3.48837785E-06
918,-1.36848340E-06
919,-5.16539742E-06
920,-8.16070790E-06
921,+6.77598576E-07
922,-2.24389942E-06
923,-7.28529187E-06
