Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,50000
Base Time Seconds,1720445219
Base Time Fractional,.358382208
Base Time,07/08/2024 13:26:59.358382208
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Relative Time,Channel,CH Label
-8.261041260482e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.000000000,None,
-9.109185713688e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.000089818,None,
-9.408530814819e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.000272333,None,
-9.408530814819e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.000470606,None,
-9.358639964631e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.000668879,None,
-8.809840612557e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.000867121,None,
-8.859731462745e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.001065394,None,
-8.759949762368e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.001263667,None,
-8.410713811048e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.001461939,None,
-9.159076563877e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.001660182,None,
-9.059294863499e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.001858424,None,
-9.657985065762e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.002056727,None,
-8.36082296086e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.002255000,None,
-9.208967414065e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.002453273,None,
-9.109185713688e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.002651515,None,
