Start date:,07/08/2024,Start time:,16:11:09.730
Reading #,Reading
1,-8.49005919E-05
2,-8.69466738E-05
3,-8.89189433E-05
4,-8.68728614E-05
5,-8.70204863E-05
6,-8.86975059E-05
7,-8.68728614E-05
8,-8.76006524E-05
9,-9.04483379E-05
10,-9.07435879E-05
11,-9.13237540E-05
12,-9.05959629E-05
13,-8.86236934E-05
14,-8.87713184E-05
15,-8.76744649E-05
16,-8.58498204E-05
17,-8.78220899E-05
18,-8.94252969E-05
19,-8.49005919E-05
20,-8.77482774E-05
21,-8.94252969E-05
22,-8.78220899E-05
23,-8.66514239E-05
24,-8.78220899E-05
25,-8.19052814E-05
26,-8.30759473E-05
27,-8.66514239E-05
28,-8.59974453E-05
29,-9.13975664E-05
30,-9.06697754E-05
31,-8.59974453E-05
32,-8.29283224E-05
33,-8.86975059E-05
34,-8.76006524E-05
35,-9.05221504E-05
36,-8.76006524E-05
37,-8.66514239E-05
38,-8.97943593E-05
39,-8.96467344E-05
40,-9.16928164E-05
41,-8.97205469E-05
42,-9.05959629E-05
43,-9.03745254E-05
44,-9.24206074E-05
45,-8.66514239E-05
46,-8.68728614E-05
47,-8.57021954E-05
48,-9.23467949E-05
49,-8.49005919E-05
50,-8.67252364E-05
51,-8.51220293E-05
52,-8.86236934E-05
53,-8.68728614E-05
54,-8.58498204E-05
55,-8.68728614E-05
56,-8.49744043E-05
57,-9.14713789E-05
58,-8.76006524E-05
59,-8.96467344E-05
60,-8.59236328E-05
61,-8.97943593E-05
62,-8.77482774E-05
63,-8.98681718E-05
64,-9.04483379E-05
65,-8.97205469E-05
66,-8.86975059E-05
67,-9.05221504E-05
68,-8.87713184E-05
69,-8.78220899E-05
70,-9.24206074E-05
71,-8.68728614E-05
72,-8.66514239E-05
73,-8.47529669E-05
74,-8.69466738E-05
75,-8.59236328E-05
76,-8.58498204E-05
77,-8.59236328E-05
78,-8.95729219E-05
79,-8.67252364E-05
80,-8.98681718E-05
81,-8.66514239E-05
82,-8.70204863E-05
83,-8.70204863E-05
84,-8.50482168E-05
85,-8.60712578E-05
86,-8.57760079E-05
87,-8.97943593E-05
88,-8.40251758E-05
89,-8.86975059E-05
90,-8.67990489E-05
91,-9.22729825E-05
92,-9.33698359E-05
93,-8.98681718E-05
94,-8.85498809E-05
95,-8.57760079E-05
96,-8.49005919E-05
97,-8.77482774E-05
98,-8.59974453E-05
99,-8.46791544E-05
100,-8.58498204E-05
101,-8.79697148E-05
102,-8.88451308E-05
103,-8.78220899E-05
104,-8.98681718E-05
105,-8.88451308E-05
106,-8.57760079E-05
107,-8.39513634E-05
108,-8.67990489E-05
109,-8.39513634E-05
110,-8.84760684E-05
111,-8.86975059E-05
112,-8.49005919E-05
113,-9.05221504E-05
114,-8.40251758E-05
115,-8.79697148E-05
116,-8.57021954E-05
117,-8.58498204E-05
118,-8.95729219E-05
119,-8.77482774E-05
120,-8.89189433E-05
121,-8.30759473E-05
122,-9.06697754E-05
123,-8.59974453E-05
124,-8.68728614E-05
125,-9.03745254E-05
126,-9.24206074E-05
127,-9.06697754E-05
128,-8.97205469E-05
129,-8.68728614E-05
130,-8.86236934E-05
131,-8.57021954E-05
