Start date:,07/10/2024,Start time:,17:01:43.490
Reading #,Reading
1,-9.42679486E-05
2,-9.55621666E-05
3,-9.54896774E-05
4,-9.61514901E-05
5,-9.37952252E-05
6,-9.63258758E-05
7,-9.60495936E-05
8,-9.40862110E-05
9,-9.55695184E-05
10,-9.43404377E-05
11,-9.47406719E-05
12,-9.54823256E-05
13,-9.34317502E-05
14,-9.39696109E-05
15,-9.48278647E-05
16,-9.29296195E-05
17,-9.52932363E-05
18,-9.49224094E-05
19,-9.39916664E-05
20,-9.62386830E-05
21,-9.44570379E-05
22,-9.47333201E-05
23,-9.62239793E-05
24,-9.38824180E-05
25,-9.65223170E-05
26,-9.67261100E-05
27,-9.35914322E-05
28,-9.43771969E-05
29,-9.48205129E-05
30,-9.37731697E-05
31,-9.44570379E-05
32,-9.46461272E-05
33,-9.29516750E-05
34,-9.52932363E-05
35,-9.66242135E-05
36,-9.43624932E-05
37,-9.51188506E-05
38,-9.34243983E-05
39,-9.51114988E-05
40,-9.56062776E-05
41,-9.28424266E-05
42,-9.52711807E-05
43,-9.50169541E-05
44,-9.47259682E-05
45,-9.65443725E-05
46,-9.54896774E-05
47,-9.42532449E-05
48,-9.72860262E-05
49,-9.55989258E-05
50,-9.35115912E-05
51,-9.35189430E-05
52,-9.26606891E-05
53,-9.58678561E-05
54,-9.54024846E-05
55,-9.36786250E-05
56,-9.48278647E-05
57,-9.55915740E-05
58,-9.31260606E-05
59,-9.56934705E-05
60,-9.42458930E-05
61,-9.24715998E-05
62,-9.66168617E-05
63,-9.53079399E-05
64,-9.53152918E-05
65,-9.50967951E-05
66,-9.47406719E-05
67,-9.66242135E-05
68,-9.50316578E-05
69,-9.39696109E-05
70,-9.40568037E-05
71,-9.41587002E-05
72,-9.31113570E-05
73,-9.49297613E-05
74,-9.42458930E-05
75,-9.32279572E-05
76,-9.69876885E-05
77,-9.40788592E-05
78,-9.34096947E-05
79,-9.53005881E-05
80,-9.31187088E-05
81,-9.52060434E-05
82,-9.62460348E-05
83,-9.35914322E-05
84,-9.55768703E-05
85,-9.39843145E-05
86,-9.39769627E-05
87,-9.48425684E-05
88,-9.45515826E-05
89,-9.31187088E-05
90,-9.65443725E-05
91,-9.57733115E-05
92,-9.48425684E-05
93,-9.62239793E-05
94,-9.37805215E-05
95,-9.64351242E-05
96,-9.61294346E-05
97,-9.38971217E-05
98,-9.55695184E-05
99,-9.49150576E-05
100,-9.28350748E-05
101,-9.58899117E-05
102,-9.42605967E-05
103,-9.25440889E-05
104,-9.55989258E-05
105,-9.48058092E-05
106,-9.37080324E-05
107,-9.45662862E-05
108,-9.34023428E-05
109,-9.55695184E-05
110,-9.49224094E-05
111,-9.29590268E-05
112,-9.58678561E-05
113,-9.53877809E-05
114,-9.21953176E-05
115,-9.52207471E-05
116,-9.32930945E-05
117,-9.22972141E-05
118,-9.44423342E-05
119,-9.32426608E-05
120,-9.27331783E-05
121,-9.40715074E-05
122,-9.23697033E-05
123,-9.81369283E-05
124,-9.60569455E-05
125,-9.26386336E-05
126,-9.45442307E-05
127,-9.40641555E-05
128,-9.43698451E-05
129,-9.65296688E-05
130,-9.23697033E-05
131,-9.36061358E-05
132,-9.65370207E-05
133,-9.44496861E-05
134,-9.51041469E-05
135,-9.43477895E-05
136,-9.32059016E-05
137,-9.53005881E-05
138,-9.51913397E-05
139,-9.33876391E-05
140,-9.37952252E-05
141,-9.41734039E-05
142,-9.28424266E-05
143,-9.49150576E-05
144,-9.26459854E-05
145,-9.45589344E-05
146,-9.55043811E-05
147,-9.43551414E-05
148,-9.44570379E-05
149,-9.55117330E-05
150,-9.30462197E-05
151,-9.49150576E-05
152,-9.49003539E-05
153,-9.26459854E-05
154,-9.51041469E-05
155,-9.47186164E-05
156,-9.36208395E-05
157,-9.51262024E-05
158,-9.30168123E-05
159,-9.33298537E-05
160,-9.43404377E-05
161,-9.34170465E-05
162,-9.29369713E-05
163,-9.42532449E-05
164,-9.33151500E-05
165,-9.57659596E-05
166,-9.51114988E-05
167,-9.27552338E-05
168,-9.52133953E-05
169,-9.38677143E-05
170,-9.37805215E-05
171,-9.59476971E-05
172,-9.33225018E-05
173,-9.37658178E-05
174,-9.60642973E-05
175,-9.41660520E-05
176,-9.48205129E-05
177,-9.59624008E-05
178,-9.30241641E-05
179,-9.55695184E-05
180,-9.50169541E-05
181,-9.27625856E-05
182,-9.41587002E-05
183,-9.30168123E-05
184,-9.33151500E-05
185,-9.50169541E-05
186,-9.26680410E-05
187,-9.34895357E-05
188,-9.61441383E-05
189,-9.55989258E-05
190,-9.48278647E-05
191,-9.58752080E-05
192,-9.31040051E-05
193,-9.67114063E-05
194,-9.39696109E-05
195,-9.41660520E-05
196,-9.43551414E-05
197,-9.54749738E-05
198,-9.22825104E-05
199,-9.46534791E-05
200,-9.19116836E-05
201,-9.48425684E-05
202,-9.51114988E-05
203,-9.25661445E-05
204,-9.45442307E-05
205,-9.42458930E-05
206,-9.32206053E-05
207,-9.53951328E-05
208,-9.49224094E-05
209,-9.16206977E-05
210,-9.38897699E-05
211,-9.45368789E-05
212,-9.47333201E-05
213,-9.49371131E-05
214,-9.21879658E-05
215,-9.39769627E-05
216,-9.54896774E-05
217,-9.30388678E-05
218,-9.46461272E-05
219,-9.42679486E-05
220,-9.37731697E-05
221,-9.57733115E-05
222,-9.58605043E-05
223,-9.41513484E-05
224,-9.52133953E-05
225,-9.41807557E-05
226,-9.39843145E-05
227,-9.55621666E-05
228,-9.45221752E-05
229,-9.36933287E-05
230,-9.46608309E-05
231,-9.21659102E-05
232,-9.37731697E-05
233,-9.43551414E-05
234,-9.31334125E-05
235,-9.57880151E-05
236,-9.45221752E-05
237,-9.47480238E-05
238,-9.39696109E-05
239,-9.45295270E-05
240,-9.39696109E-05
241,-9.49150576E-05
242,-9.43624932E-05
243,-9.45368789E-05
244,-9.54749738E-05
245,-9.35987840E-05
246,-9.54024846E-05
247,-9.45368789E-05
248,-9.26386336E-05
