0,6800,0.0
1,6800,0.0
2,6800,0.0
3,6800,0.1
4,6800,0.1
5,6800,0.1
6,6800,0.2
7,6800,0.2
8,6800,0.2
9,6800,0.30000000000000004
10,6800,0.30000000000000004
11,6800,0.30000000000000004
12,6800,0.4
13,6800,0.4
14,6800,0.4
15,6800,0.5
16,6800,0.5
17,6800,0.5
18,6800,0.6000000000000001
19,6800,0.6000000000000001
20,6800,0.6000000000000001
21,6800,0.7000000000000001
22,6800,0.7000000000000001
23,6800,0.7000000000000001
24,6800,0.8
25,6800,0.8
26,6800,0.8
27,6800,0.9
28,6800,0.9
29,6800,0.9
30,6800,1.0
31,6800,1.0
32,6800,1.0
33,6800,1.1
34,6800,1.1
35,6800,1.1
36,6800,1.2000000000000002
37,6800,1.2000000000000002
38,6800,1.2000000000000002
39,6800,1.3
40,6800,1.3
41,6800,1.3
42,6800,1.4000000000000001
43,6800,1.4000000000000001
44,6800,1.4000000000000001
45,6800,1.5
46,6800,1.5
47,6800,1.5
48,6800,1.6
49,6800,1.6
50,6800,1.6
51,6800,1.7000000000000002
52,6800,1.7000000000000002
53,6800,1.7000000000000002
54,6800,1.8
55,6800,1.8
56,6800,1.8
57,6800,1.9000000000000001
58,6800,1.9000000000000001
59,6800,1.9000000000000001
60,6800,2.0
61,6800,2.0
62,6800,2.0
63,6800,2.1
64,6800,2.1
65,6800,2.1
66,6800,2.2
67,6800,2.2
68,6800,2.2
69,6800,2.3000000000000003
70,6800,2.3000000000000003
71,6800,2.3000000000000003
72,6800,2.4000000000000004
73,6800,2.4000000000000004
74,6800,2.4000000000000004
75,6800,2.5
76,6800,2.5
77,6800,2.5
78,6800,2.6
79,6800,2.6
80,6800,2.6
81,6800,2.7
82,6800,2.7
83,6800,2.7
84,6800,2.8000000000000003
85,6800,2.8000000000000003
86,6800,2.8000000000000003
87,6800,2.9000000000000004
88,6800,2.9000000000000004
89,6800,2.9000000000000004
90,6800,3.0
91,6800,3.0
92,6800,3.0
93,6800,3.1
94,6800,3.1
95,6800,3.1
96,6800,3.2
97,6800,3.2
98,6800,3.2
99,6800,3.3000000000000003
100,6800,3.3000000000000003
101,6800,3.3000000000000003
102,6800,3.4000000000000004
103,6800,3.4000000000000004
104,6800,3.4000000000000004
105,6800,3.5
106,6800,3.5
107,6800,3.5
108,6800,3.6
109,6800,3.6
110,6800,3.6
111,6800,3.7
112,6800,3.7
113,6800,3.7
114,6800,3.8000000000000003
115,6800,3.8000000000000003
116,6800,3.8000000000000003
117,6800,3.9000000000000004
118,6800,3.9000000000000004
119,6800,3.9000000000000004
120,6800,4.0
121,6800,4.0
122,6800,4.0
123,6800,4.1000000000000005
124,6800,4.1000000000000005
125,6800,4.1000000000000005
126,6800,4.2
127,6800,4.2
128,6800,4.2
129,6800,4.3
130,6800,4.3
131,6800,4.3
132,6800,4.4
133,6800,4.4
134,6800,4.4
135,6800,4.5
136,6800,4.5
137,6800,4.5
