Start date:,07/23/2024,Start time:,13:45:12.640
Reading #,Reading
1,-9.07246220E-02
2,-9.07118972E-02
3,-9.06941717E-02
4,-9.06793062E-02
5,-9.06725711E-02
6,-9.06593503E-02
7,-9.06567782E-02
8,-9.06472774E-02
9,-9.06367822E-02
10,-9.06341054E-02
11,-9.06243773E-02
12,-9.06221840E-02
13,-9.06133812E-02
14,-9.06163370E-02
15,-9.06092210E-02
16,-9.06046021E-02
17,-9.06079340E-02
18,-9.05977680E-02
19,-9.05951692E-02
20,-9.05901526E-02
21,-9.05867378E-02
22,-9.05846354E-02
23,-9.05794717E-02
24,-9.05750508E-02
25,-9.05805213E-02
26,-9.05759686E-02
27,-9.05733771E-02
28,-9.05755513E-02
29,-9.05606135E-02
30,-9.05686064E-02
31,-9.05632052E-02
32,-9.05617469E-02
33,-9.05605093E-02
34,-9.05567420E-02
35,-9.05559559E-02
36,-9.05546957E-02
37,-9.05525508E-02
38,-9.05463517E-02
39,-9.05440988E-02
40,-9.05453488E-02
41,-9.05460385E-02
42,-9.05423579E-02
43,-9.05391804E-02
44,-9.05390588E-02
45,-9.05337684E-02
46,-9.05390202E-02
47,-9.05399090E-02
48,-9.05346753E-02
49,-9.05363891E-02
50,-9.05269357E-02
51,-9.05301910E-02
52,-9.05245501E-02
53,-9.05309653E-02
54,-9.05290453E-02
55,-9.05266350E-02
56,-9.05241168E-02
57,-9.05255153E-02
58,-9.05223655E-02
59,-9.05152890E-02
60,-9.05137463E-02
61,-9.05145394E-02
62,-9.05138184E-02
63,-9.05116157E-02
64,-9.05127804E-02
65,-9.05110963E-02
66,-9.05088708E-02
67,-9.05110096E-02
68,-9.05108485E-02
69,-9.05050780E-02
70,-9.05049463E-02
71,-9.05013703E-02
72,-9.05038287E-02
73,-9.05031185E-02
74,-9.05007541E-02
75,-9.05031265E-02
76,-9.05017652E-02
77,-9.05043110E-02
78,-9.04962306E-02
79,-9.04994190E-02
80,-9.04972257E-02
81,-9.04991443E-02
82,-9.04894760E-02
83,-9.04979256E-02
84,-9.04911113E-02
85,-9.04868536E-02
86,-9.04945560E-02
87,-9.04906072E-02
88,-9.04906195E-02
89,-9.04910719E-02
90,-9.04934188E-02
91,-9.04846000E-02
92,-9.04898549E-02
93,-9.04802789E-02
94,-9.04851009E-02
95,-9.04823885E-02
