Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,50000
Base Time Seconds,1721727336
Base Time Fractional,.356477844
Base Time,07/23/2024 09:35:36.356477844
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Relative Time,Channel,CH Label
-0.09682731346994,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.000000000,None,
-0.09681503861643,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.142858576,None,
-0.09679760722624,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.285717152,None,
-0.09678164342733,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.428575727,None,
-0.0967736116098,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.571434273,None,
-0.09675527670254,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.714292849,None,
-0.09675460280859,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.857151424,None,
-0.09674309163801,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.000010000,None,
-0.09673306808947,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.142868515,None,
-0.0967279115528,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.285727091,None,
-0.0967190411117,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.428585667,None,
-0.09671641042939,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.571444242,None,
-0.09670934203062,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.714302788,None,
-0.09670995103108,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.857161333,None,
-0.09670418544974,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.000019939,None,
-0.09669671770641,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.142878485,None,
-0.09669832506828,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.285737030,None,
-0.09669101207097,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.428595606,None,
-0.09668737803545,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.571454182,None,
-0.09668090865353,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.714312758,None,
-0.09667863238952,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.857171303,None,
-0.09667367051708,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,3.000029879,None,
-0.09666697650384,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,3.142888455,None,
-0.09666295809918,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,3.285747030,None,
-0.09667085513791,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,3.428605546,None,
-0.0966643907478,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,3.571464152,None,
-0.09666278837774,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,3.714322697,None,
-0.09666472519887,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,3.857181303,None,
-0.09664676471236,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.000039849,None,
-0.09665602451441,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.142898364,None,
-0.09664936045202,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.285756970,None,
-0.09664965496863,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.428615515,None,
-0.0966471490815,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.571474091,None,
-0.09664408411198,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.714332667,None,
-0.09664463321075,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.857191212,None,
-0.09664042984998,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.000049788,None,
-0.09663833329102,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.142908333,None,
-0.09663113011349,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.285766879,None,
-0.09663072078531,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.428625485,None,
-0.09663210850766,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.571484030,None,
-0.0966314945154,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.714342606,None,
-0.09663098535108,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.857201152,None,
-0.09662573412261,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,6.000059727,None,
-0.09662454108073,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,6.142918333,None,
-0.09661837619905,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,6.285776849,None,
-0.09662420662966,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,6.428635424,None,
-0.09662397201473,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,6.571493970,None,
-0.09662218993962,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,6.714352546,None,
-0.0966213213652,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,6.857211121,None,
-0.09661118797718,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,7.000069697,None,
-0.09661528125894,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,7.142928242,None,
-0.09660759886792,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,7.285786818,None,
-0.09661606497265,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,7.428645364,None,
-0.09661158232993,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,7.571503909,None,
-0.09661060393575,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,7.714362515,None,
