Start date:,07/16/2024,Start time:,15:52:28.830
Reading #,Reading
1,-8.06221498E-02
2,-8.06151608E-02
3,-8.06241132E-02
4,-8.06155317E-02
5,-8.06227097E-02
6,-8.06063829E-02
7,-8.05992773E-02
8,-8.06043901E-02
9,-8.05976774E-02
10,-8.06158153E-02
11,-8.06228263E-02
12,-8.06033575E-02
13,-8.06129937E-02
14,-8.06024845E-02
15,-8.05904920E-02
16,-8.05856703E-02
17,-8.05972121E-02
18,-8.05950449E-02
19,-8.05908702E-02
20,-8.05888995E-02
21,-8.06110954E-02
22,-8.05991103E-02
23,-8.05982447E-02
24,-8.06027608E-02
25,-8.05903975E-02
26,-8.06031684E-02
27,-8.05881578E-02
28,-8.05850232E-02
29,-8.05804052E-02
30,-8.05851975E-02
31,-8.05945722E-02
32,-8.06025864E-02
33,-8.05841796E-02
34,-8.05869939E-02
35,-8.05690304E-02
36,-8.05604563E-02
37,-8.05695105E-02
38,-8.05767978E-02
39,-8.05717218E-02
40,-8.05690745E-02
41,-8.05590381E-02
42,-8.05734236E-02
43,-8.05585874E-02
44,-8.05738669E-02
45,-8.05626234E-02
46,-8.05612925E-02
47,-8.05595182E-02
48,-8.05600781E-02
49,-8.05756853E-02
50,-8.05651036E-02
51,-8.05700925E-02
52,-8.05822740E-02
53,-8.05547111E-02
54,-8.05646236E-02
55,-8.05743396E-02
56,-8.05865359E-02
57,-8.05710600E-02
58,-8.05459111E-02
59,-8.05631907E-02
60,-8.05446022E-02
61,-8.05542237E-02
62,-8.05601001E-02
63,-8.05459184E-02
64,-8.05426892E-02
65,-8.05410021E-02
66,-8.05437366E-02
67,-8.05509146E-02
68,-8.05338241E-02
69,-8.05221951E-02
70,-8.05353074E-02
71,-8.05517729E-02
72,-8.05316349E-02
73,-8.05195405E-02
74,-8.05245367E-02
75,-8.05231479E-02
76,-8.05263330E-02
77,-8.05302167E-02
78,-8.05294677E-02
79,-8.05372130E-02
80,-8.05171989E-02
81,-8.06901704E-02
82,-8.06891525E-02
83,-8.06840177E-02
84,-8.06817780E-02
85,-8.06815595E-02
86,-8.06790142E-02
87,-8.06948903E-02
88,-8.06731818E-02
89,-8.06613490E-02
90,-8.06809051E-02
91,-8.06635309E-02
92,-8.06627451E-02
93,-8.06688254E-02
94,-8.06645562E-02
95,-8.06579454E-02
96,-8.06713414E-02
97,-8.06826216E-02
98,-8.06743888E-02
99,-8.06732837E-02
100,-8.06603164E-02
101,-8.06594728E-02
102,-8.06560766E-02
103,-8.06714800E-02
104,-8.06593930E-02
105,-8.06669272E-02
106,-8.06439749E-02
107,-8.06596399E-02
108,-8.06427311E-02
109,-8.06224187E-02
110,-8.06448037E-02
111,-8.06607671E-02
112,-8.06472839E-02
113,-8.06293352E-02
114,-8.06406658E-02
115,-8.06512548E-02
116,-8.06536184E-02
117,-8.06506728E-02
118,-8.06429055E-02
119,-8.06588909E-02
120,-8.06289496E-02
121,-8.06430221E-02
122,-8.06382150E-02
123,-8.06513273E-02
124,-8.06339605E-02
125,-8.06509712E-02
126,-8.06492694E-02
127,-8.06506875E-02
128,-8.06402876E-02
129,-8.06300842E-02
130,-8.06334951E-02
131,-8.06535018E-02
132,-8.06309424E-02
133,-8.06519313E-02
134,-8.06499165E-02
135,-8.06418224E-02
136,-8.06391384E-02
137,-8.06538874E-02
138,-8.06472041E-02
139,-8.06487168E-02
140,-8.06276113E-02
141,-8.06255534E-02
142,-8.06355604E-02
143,-8.06424548E-02
144,-8.06191244E-02
145,-8.06298152E-02
146,-8.06149644E-02
147,-8.06182587E-02
148,-8.06316042E-02
149,-8.06193134E-02
150,-8.06279170E-02
151,-8.06152627E-02
152,-8.06316042E-02
153,-8.06162008E-02
154,-8.06094882E-02
155,-8.06385638E-02
156,-8.06198009E-02
157,-8.06461421E-02
158,-8.06299171E-02
159,-8.06289570E-02
160,-8.06103538E-02
161,-8.06212768E-02
162,-8.06207463E-02
163,-8.06115755E-02
164,-8.06244409E-02
165,-8.06211171E-02
166,-8.06300768E-02
167,-8.06089209E-02
168,-8.05963465E-02
169,-8.06026883E-02
170,-8.06024047E-02
171,-8.06088263E-02
172,-8.06140116E-02
173,-8.06078956E-02
174,-8.05992920E-02
175,-8.06092266E-02
176,-8.06015685E-02
177,-8.06141933E-02
178,-8.06018447E-02
179,-8.05894815E-02
180,-8.05906013E-02
181,-8.05884121E-02
182,-8.05703036E-02
183,-8.05866231E-02
184,-8.05979611E-02
185,-8.05828560E-02
186,-8.05783252E-02
187,-8.05947465E-02
188,-8.05937864E-02
189,-8.05930374E-02
190,-8.05754889E-02
191,-8.05790889E-02
192,-8.05806962E-02
193,-8.05817141E-02
194,-8.05720054E-02
195,-8.05786887E-02
196,-8.05855904E-02
197,-8.05894520E-02
198,-8.05889793E-02
199,-8.05684926E-02
200,-8.05765288E-02
201,-8.06023028E-02
202,-8.05672782E-02
203,-8.05798306E-02
204,-8.05904847E-02
205,-8.05783252E-02
206,-8.05901139E-02
207,-8.05867323E-02
208,-8.05822089E-02
209,-8.05681144E-02
210,-8.05751905E-02
211,-8.05664998E-02
212,-8.05670597E-02
213,-8.05575180E-02
214,-8.05801068E-02
215,-8.05926739E-02
216,-8.05521584E-02
217,-8.05811468E-02
218,-8.05594016E-02
219,-8.05659619E-02
220,-8.05714161E-02
221,-8.05736852E-02
222,-8.05769070E-02
223,-8.05446967E-02
224,-8.05671542E-02
225,-8.05755834E-02
226,-8.05605508E-02
227,-8.05582964E-02
228,-8.05581725E-02
229,-8.05717796E-02
230,-8.05534526E-02
231,-8.05615908E-02
232,-8.05574382E-02
233,-8.05655690E-02
234,-8.05629218E-02
235,-8.05545073E-02
236,-8.05472347E-02
237,-8.05669578E-02
238,-8.05534600E-02
239,-8.05388055E-02
240,-8.05381584E-02
241,-8.05540272E-02
242,-8.05557290E-02
243,-8.05359114E-02
244,-8.05325950E-02
245,-8.05287040E-02
246,-8.05363768E-02
247,-8.05436567E-02
248,-8.05426094E-02
249,-8.05177589E-02
250,-8.05345657E-02
251,-8.05451547E-02
252,-8.05406313E-02
253,-8.05278751E-02
254,-8.05299478E-02
255,-8.05294750E-02
256,-8.05406166E-02
257,-8.05281588E-02
258,-8.05254023E-02
259,-8.05320424E-02
260,-8.05206897E-02
261,-8.05394747E-02
262,-8.05200206E-02
263,-8.05387184E-02
264,-8.05455329E-02
265,-8.05376206E-02
266,-8.05308932E-02
267,-8.05361877E-02
268,-8.05278604E-02
269,-8.05304131E-02
270,-8.05322095E-02
271,-8.05175698E-02
272,-8.05112353E-02
273,-8.05097226E-02
274,-8.05226752E-02
275,-8.05097299E-02
276,-8.05304131E-02
277,-8.04992208E-02
278,-8.05322168E-02
279,-8.05195552E-02
280,-8.05175551E-02
281,-8.05312567E-02
282,-8.05128352E-02
283,-8.05100062E-02
284,-8.05030099E-02
285,-8.05082098E-02
286,-8.05080208E-02
287,-8.05050825E-02
288,-8.05063410E-02
289,-8.05186024E-02
290,-8.05256061E-02
291,-8.04954390E-02
292,-8.04997155E-02
293,-8.05043335E-02
294,-8.04992428E-02
295,-8.05145223E-02
296,-8.05153805E-02
297,-8.05040499E-02
298,-8.05165298E-02
299,-8.05069881E-02
300,-8.05099337E-02
301,-8.04871411E-02
302,-8.04882977E-02
303,-8.05036864E-02
304,-8.04765521E-02
305,-8.05115042E-02
306,-8.05147334E-02
307,-8.04951921E-02
308,-8.04890320E-02
309,-8.04842249E-02
310,-8.04917738E-02
311,-8.04769597E-02
312,-8.04966681E-02
313,-8.04876359E-02
314,-8.04909302E-02
315,-8.04745814E-02
316,-8.04862755E-02
317,-8.04990464E-02
318,-8.04932067E-02
319,-8.04895772E-02
320,-8.04777959E-02
321,-8.05048209E-02
322,-8.04889375E-02
323,-8.04671418E-02
324,-8.04949663E-02
325,-8.04758031E-02
326,-8.04872577E-02
327,-8.04864719E-02
328,-8.04776142E-02
329,-8.04781667E-02
330,-8.04867703E-02
331,-8.04873522E-02
332,-8.04686251E-02
333,-8.04605961E-02
334,-8.04749448E-02
335,-8.04872504E-02
336,-8.04980064E-02
337,-8.04920648E-02
338,-8.04691776E-02
339,-8.04765742E-02
340,-8.04971702E-02
341,-8.04849739E-02
342,-8.04753377E-02
343,-8.04844067E-02
344,-8.04948791E-02
345,-8.04654032E-02
346,-8.04833593E-02
347,-8.04978173E-02
348,-8.05016789E-02
349,-8.04727703E-02
350,-8.04904722E-02
351,-8.05056571E-02
352,-8.04656868E-02
353,-8.05047043E-02
354,-8.04975484E-02
355,-8.04846903E-02
356,-8.04968866E-02
357,-8.04879269E-02
358,-8.04881958E-02
359,-8.04851557E-02
360,-8.04774177E-02
361,-8.04750614E-02
362,-8.04722251E-02
363,-8.04733596E-02
364,-8.04898755E-02
365,-8.04995338E-02
366,-8.05019626E-02
367,-8.05082897E-02
368,-8.05067843E-02
369,-8.04741087E-02
370,-8.04790470E-02
371,-8.04787340E-02
372,-8.04713669E-02
373,-8.04763777E-02
374,-8.04875046E-02
375,-8.04889448E-02
376,-8.04743849E-02
377,-8.04967122E-02
378,-8.04748577E-02
379,-8.04840432E-02
380,-8.04630690E-02
381,-8.04588292E-02
382,-8.04835484E-02
383,-8.04705233E-02
384,-8.04732577E-02
385,-8.04906540E-02
386,-8.04863847E-02
387,-8.04591853E-02
388,-8.04646615E-02
389,-8.04787413E-02
390,-8.05048356E-02
391,-8.04636289E-02
392,-8.04755415E-02
393,-8.04827921E-02
394,-8.04814758E-02
395,-8.04652362E-02
396,-8.04678834E-02
397,-8.04649525E-02
398,-8.04768504E-02
399,-8.04660797E-02
400,-8.04784577E-02
401,-8.04663780E-02
402,-8.04667489E-02
403,-8.04602400E-02
404,-8.04711998E-02
405,-8.04680725E-02
406,-8.04663413E-02
407,-8.04711053E-02
408,-8.04637382E-02
409,-8.04545600E-02
410,-8.04715559E-02
411,-8.04616582E-02
412,-8.04711704E-02
413,-8.04499052E-02
414,-8.04776866E-02
415,-8.04561746E-02
416,-8.04640796E-02
417,-8.04404949E-02
418,-8.04453891E-02
419,-8.04503706E-02
420,-8.04530546E-02
421,-8.04607852E-02
422,-8.04612579E-02
423,-8.04406546E-02
424,-8.04342402E-02
425,-8.04448145E-02
426,-8.04696651E-02
427,-8.04664726E-02
428,-8.04678834E-02
429,-8.04605961E-02
430,-8.04506910E-02
431,-8.04626761E-02
432,-8.04453744E-02
433,-8.04601308E-02
434,-8.04807415E-02
435,-8.04709960E-02
436,-8.04609670E-02
437,-8.04571053E-02
438,-8.04305456E-02
439,-8.04520724E-02
440,-8.04665598E-02
441,-8.04356658E-02
442,-8.04459638E-02
443,-8.04486909E-02
444,-8.04354620E-02
445,-8.04361311E-02
446,-8.04332948E-02
447,-8.04543782E-02
448,-8.04291348E-02
449,-8.04534328E-02
450,-8.04476803E-02
451,-8.04409529E-02
452,-8.04502256E-02
453,-8.04638033E-02
454,-8.04565601E-02
455,-8.04418983E-02
456,-8.04250694E-02
457,-8.04491709E-02
458,-8.04299857E-02
459,-8.04277461E-02
460,-8.04438838E-02
461,-8.04337528E-02
462,-8.04571200E-02
463,-8.04506763E-02
464,-8.04483999E-02
465,-8.04461308E-02
466,-8.04363129E-02
467,-8.04646468E-02
468,-8.04560580E-02
469,-8.04467926E-02
470,-8.04583123E-02
471,-8.04519999E-02
472,-8.04506910E-02
473,-8.04554981E-02
474,-8.04658906E-02
475,-8.04228150E-02
476,-8.04516217E-02
477,-8.04503927E-02
478,-8.04531271E-02
479,-8.04363276E-02
480,-8.04272366E-02
481,-8.04518833E-02
482,-8.04478694E-02
483,-8.04435854E-02
484,-8.04503927E-02
485,-8.04539055E-02
486,-8.04487780E-02
487,-8.04362036E-02
488,-8.04297819E-02
489,-8.04339566E-02
490,-8.04175279E-02
491,-8.04442473E-02
492,-8.04289531E-02
493,-8.04294185E-02
494,-8.04617380E-02
495,-8.04593597E-02
496,-8.04469092E-02
497,-8.04299857E-02
498,-8.04173462E-02
499,-8.04327275E-02
500,-8.04261241E-02
501,-8.04241387E-02
502,-8.04295277E-02
503,-8.04459564E-02
504,-8.04517236E-02
505,-8.04426547E-02
506,-8.04399928E-02
507,-8.04464291E-02
508,-8.04518329E-02
509,-8.04557964E-02
510,-8.04427419E-02
511,-8.04346258E-02
512,-8.04362330E-02
513,-8.04321750E-02
514,-8.04307568E-02
515,-8.04295277E-02
516,-8.04370545E-02
517,-8.04374695E-02
518,-8.04344367E-02
519,-8.04165898E-02
520,-8.04228875E-02
521,-8.04421526E-02
522,-8.04420654E-02
523,-8.04346405E-02
524,-8.04407638E-02
525,-8.04305530E-02
526,-8.04269824E-02
527,-8.04235640E-02
528,-8.04257533E-02
529,-8.04450036E-02
