Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,50000
Base Time Seconds,1721054496
Base Time Fractional,.252245011
Base Time,07/15/2024 14:41:36.252245011
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Relative Time,Channel,CH Label
-0.0003263523829899,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.000000000,None,
-0.0003272009880266,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.020000212,None,
-0.0003253540241232,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.040000394,None,
-0.0003299963928533,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.060000606,None,
-0.0003232075525599,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.080000818,None,
-0.0003279497571766,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.100000970,None,
-0.0003243556652566,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.120001182,None,
-0.0003210111630532,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.140001394,None,
-0.0003296469672499,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.160001606,None,
-0.0003240561575966,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.180001788,None,
-0.0003231576346166,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.200002000,None,
-0.0003239064037666,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.220002182,None,
-0.0003228082090132,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.240002364,None,
-0.0003277001674599,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.260002576,None,
-0.0003229579628432,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.280002788,None,
-0.0003252043050599,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.300002970,None,
-0.0003243557000227,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.320003182,None,
-0.0003207616081003,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.340003394,None,
-0.000328349135492,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.360003576,None,
-0.0003210111978171,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.380003758,None,
-0.0003247051256262,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.400003970,None,
-0.0003243557000227,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.420004182,None,
-0.0003202125107232,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.440004364,None,
-0.0003271511048512,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.460004545,None,
-0.0003230578334951,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.480004758,None,
-0.0003245054538528,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.500004970,None,
-0.0003239064385324,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.520005152,None,
-0.0003210611157605,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.540005394,None,
-0.000327800038115,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.560005576,None,
-0.0003221593105145,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.580005758,None,
-0.0003240561923625,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.600005970,None,
-0.0003236568488155,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.620006182,None,
-0.0003204621004401,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.640006364,None,
-0.0003249547153431,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.660006576,None,
-0.0003212607875339,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.680006758,None,
-0.000322358982288,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.700006970,None,
-0.0003232075873252,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.720007152,None,
-0.0003216601310809,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.740007364,None,
-0.0003254538947767,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.760007576,None,
-0.0003218598028543,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.780007758,None,
-0.0003210111978171,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.800007970,None,
-0.0003234571770421,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.820008152,None,
-0.0003211110337038,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.840008333,None,
-0.0003256036486068,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.860008545,None,
-0.0003228581617217,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.880008758,None,
-0.0003227084078916,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.900008939,None,
-0.0003215103772508,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.920009182,None,
-0.0003202125107232,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.940009333,None,
-0.0003252043050599,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.960009576,None,
-0.0003200128389498,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.980009758,None,
-0.0003214604593074,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.000009939,None,
-0.0003204121824967,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.020010121,None,
-0.000319913003063,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.040010333,None,
-0.0003237566847023,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.060010545,None,
-0.0003196634133462,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.080010727,None,
-0.0003222591464013,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.100010970,None,
-0.0003231576693819,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.120011121,None,
-0.0003209612798737,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.140011333,None,
-0.0003272509407379,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.160011515,None,
-0.0003204121824967,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.180011758,None,
-0.0003243557000227,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.200011909,None,
-0.0003209113619304,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.220012182,None,
-0.0003196134954028,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.240012333,None,
-0.000326302499814,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.260012515,None,
-0.0003218598028543,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.280012727,None,
-0.0003208115710631,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.300012909,None,
-0.0003212608325538,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.320013121,None,
-0.0003184654277225,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.340013303,None,
-0.0003254539398008,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.360013515,None,
-0.0003182158380054,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.380013727,None,
-0.0003224089452524,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.400013939,None,
-0.0003194138686474,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.420014121,None,
-0.0003190644430435,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.440014333,None,
-0.0003254539398008,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.460014515,None,
-0.0003192641148172,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.480014727,None,
-0.0003210112428367,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.500014939,None,
-0.0003196634583645,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.520015121,None,
-0.0003192641148172,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.540015333,None,
-0.0003240063194417,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.560015545,None,
-0.0003184654277225,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.580015727,None,
-0.0003216102581577,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.600015909,None,
-0.0003215104222709,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.620016091,None,
-0.0003186151815528,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.640016303,None,
-0.0003240562373852,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.660016485,None,
-0.0003201127198552,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.680016727,None,
-0.0003204122275157,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.700016909,None,
-0.0003194637865908,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.720017091,None,
-0.0003185652636093,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.740017303,None,
-0.0003251045141969,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.760017515,None,
-0.0003208614890065,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.780017697,None,
-0.0003205120634026,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.800017909,None,
-0.0003199130480816,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.820018091,None,
-0.0003192141968737,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.840018333,None,
-0.000322359027309,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.860018515,None,
-0.0003194138686474,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.880018697,None,
-0.0003200628019118,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.900018909,None,
-0.0003193140327606,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.920019091,None,
-0.0003185652636093,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.940019273,None,
-0.0003238565656115,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.960019485,None,
-0.0003195636224777,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.980019697,None,
-0.0003189146892133,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.000019909,None,
-0.0003197632942513,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.020020091,None,
-0.0003188148533264,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.040020303,None,
-0.0003222591914222,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.060020485,None,
-0.0003177665765147,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.080020697,None,
-0.0003206118992894,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.100020879,None,
-0.0003193140327606,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.120021091,None,
-0.0003180161662318,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.140021273,None,
-0.0003222591914222,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.160021485,None,
-0.000320561981346,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.180021697,None,
-0.000318764935383,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.200021879,None,
-0.0003172673970805,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.220022061,None,
-0.0003199130480816,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.240022273,None,
-0.0003215603402143,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.260022455,None,
-0.0003187648875507,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.280022697,None,
-0.0003190643952109,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.300022879,None,
-0.0003196634105312,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.320023061,None,
-0.0003186151337207,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.340023242,None,
-0.0003206118514551,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.360023485,None,
-0.0003184653798906,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.380023667,None,
-0.0003181159542871,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.400023879,None,
-0.0003181159542871,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.420024061,None,
-0.0003169179236464,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.440024273,None,
-0.0003204121796816,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.460024455,None,
-0.0003187149696074,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.480024636,None,
-0.0003184154619472,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.500024879,None,
-0.0003185152978339,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.520025061,None,
-0.0003173172671933,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.540025273,None,
-0.0003200627540781,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.560025455,None,
-0.0003180161184003,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.580025667,None,
-0.0003183156260605,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.600025848,None,
-0.0003193139849277,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.620026061,None,
-0.0003187149696074,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.640026242,None,
-0.0003213107026621,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.660026455,None,
-0.0003179162825136,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.680026667,None,
-0.0003162190724394,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.700026879,None,
-0.0003178164466269,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.720027030,None,
-0.0003164187442128,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.740027242,None,
-0.0003196134925879,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.760027455,None,
-0.0003180660363437,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.780027636,None,
-0.0003165185800996,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.800027818,None,
-0.0003168680057031,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.820028030,None,
-0.0003166184159863,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.840028273,None,
-0.0003194637387578,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.860028455,None,
-0.0003166683339296,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.880028667,None,
-0.0003180161184003,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.900028818,None,
-0.0003160693186093,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.920029030,None,
-0.0003164686621562,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.940029212,None,
-0.0003206118514551,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.960029424,None,
