Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,1000
Base Time Seconds,1721041980
Base Time Fractional,.851114238
Base Time,07/15/2024 11:13:00.851114238
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Relative Time,Channel,CH Label
-0.0007587087975418,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.000000000,None,
-0.0007587587165742,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.064952031,None,
-0.000758024193668,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.207810485,None,
-0.0007573645493104,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.350668940,None,
-0.0007591295436726,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.493527394,None,
-0.0007562484903296,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.636385819,None,
-0.0007586196443712,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.779244303,None,
-0.0007573609716243,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.922102758,None,
-0.0007586232100163,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.064961182,None,
-0.0007572682648497,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.207819606,None,
-0.000756480257266,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.350678061,None,
-0.0007588014922751,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.493536515,None,
-0.0007561665179829,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.636394940,None,
-0.0007579636031525,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.779253425,None,
-0.0007575072005697,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.922111849,None,
-0.0007582310265408,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.064970303,None,
-0.0007578209773454,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.207828728,None,
-0.0007561344271763,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.350687212,None,
-0.0007588336205759,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.493545637,None,
-0.0007568583511787,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.636404061,None,
-0.0007575714802158,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.779262515,None,
-0.0007573290163432,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,2.922120970,None,
-0.0007647063362322,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,3.064979425,None,
-0.0007647812147811,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,3.207837879,None,
-0.0007627274031542,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,3.350696334,None,
-0.0007656013131738,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,3.493554788,None,
-0.0007631660135648,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,3.636413243,None,
-0.0007643355451866,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,3.779271667,None,
-0.0007641251721205,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,3.922130091,None,
-0.0007638256579246,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.064988546,None,
-0.0007650023208368,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.207847000,None,
-0.000762356612107,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.350705485,None,
-0.0007655300363247,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.493563909,None,
-0.0007639397403053,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.636422364,None,
-0.0007649809086999,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.779280788,None,
-0.0007650272620874,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,4.922139243,None,
-0.0007637222359489,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.064997697,None,
-0.000765669078221,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.207856122,None,
-0.0007627274209417,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.350714576,None,
-0.000764620778536,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.493573031,None,
-0.0007634833204535,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.636431485,None,
-0.0007643533378788,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.779289940,None,
-0.0007639753794892,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,5.922148394,None,
-0.0007625562527053,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,6.065006849,None,
-0.0007650450730449,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,6.207865303,None,
-0.0007630019583535,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,6.350723728,None,
-0.0007642000151359,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,6.493582182,None,
-0.0007639504450624,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,6.636440637,None,
-0.0007644068476464,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,6.779299091,None,
-0.0007641536868381,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,6.922157515,None,
-0.0007623316421475,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,7.065015970,None,
-0.0007649452600696,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,7.207874394,None,
-0.0007626418532788,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,7.350732879,None,
-0.0007665248408875,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,7.493591303,None,
-0.0007651306512451,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,7.636449758,None,
-0.0007650165505992,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,7.779308182,None,
-0.0007654337310858,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,7.922166637,None,
-0.0007636223833319,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,8.065025091,None,
-0.0007658936993146,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,8.207883546,None,
-0.0007642000178518,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,8.350742000,None,
-0.000765669063668,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,8.493600455,None,
-0.000764927401433,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,8.636458909,None,
-0.0007645458773982,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,8.779317364,None,
-0.0007654265917589,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,8.922175788,None,
-0.0007634013052938,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,9.065034243,None,
-0.0007655870457922,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,9.207892667,None,
-0.0007646350185278,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,9.350751122,None,
-0.0007654515512752,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,9.493609606,None,
-0.000765401608,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,9.636468031,None,
-0.0007637471486354,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,9.779326485,None,
-0.000766360766554,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,9.922184940,None,
-0.0007630019287924,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,10.065043364,None,
-0.0007644959341237,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,10.207901849,None,
-0.0007647063071895,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,10.350760273,None,
-0.0007651876692891,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,10.493618728,None,
-0.0007647277553164,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,10.636477182,None,
-0.0007632836690159,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,10.779335606,None,
-0.000765847367905,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,10.922194061,None,
-0.0007631660027248,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,11.065052546,None,
-0.0007646207859608,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,11.207910970,None,
-0.0007643854533785,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,11.350769425,None,
-0.0007644745093782,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,11.493627879,None,
-0.0007649986592197,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,11.636486364,None,
-0.0007628200500145,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,11.779344788,None,
-0.0007650485782522,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,11.922203212,None,
-0.0007633121090494,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,12.065061667,None,
-0.0007639396626011,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,12.207920122,None,
-0.0007640965509891,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,12.350778576,None,
-0.0007636686526591,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,12.493637031,None,
-0.0007645885891151,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,12.636495485,None,
-0.0007625026866858,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,12.779353909,None,
-0.0007645600639536,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,12.922212364,None,
-0.0007631516341083,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,13.065070849,None,
-0.0007639824294348,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,13.207929273,None,
-0.0007636615213687,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,13.350787728,None,
-0.0007629198910829,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,13.493646152,None,
-0.000764920218029,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,13.636504606,None,
-0.0007619108134969,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,13.779363061,None,
-0.0007642641393158,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,13.922221515,None,
-0.0007634333439888,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,14.065079970,None,
-0.000764050200605,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,14.207938394,None,
-0.0007636437170545,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,14.350796849,None,
-0.0007620071367776,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,14.493655334,None,
-0.0007645387448583,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,14.636513788,None,
-0.0007616719661303,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,14.779372212,None,
-0.000763041173881,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,14.922230667,None,
-0.0007629306388803,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,15.065089122,None,
-0.0007635546267875,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,15.207947576,None,
-0.000763679424369,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,15.350806031,None,
-0.0007617504607859,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,15.493664485,None,
-0.0007643284222574,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,15.636522940,None,
-0.000762338792242,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,15.779381394,None,
-0.0007632622943459,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,15.922239819,None,
