Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,50000
Base Time Seconds,1721053428
Base Time Fractional,.161634435
Base Time,07/15/2024 14:23:48.161634435
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Relative Time,Channel,CH Label
-8.514946129579e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.000000000,None,
-7.766176967465e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.020000182,None,
-8.120594370866e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.040000394,None,
-7.871004650161e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.060000576,None,
-7.521579041175e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.080000788,None,
-8.275339997703e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.100001000,None,
-7.566505190902e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.120001182,None,
-8.255372820046e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.140001394,None,
-8.000791304928e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.160001606,None,
-7.636390312699e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.180001788,None,
-8.355210859443e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.200002000,None,
-7.69130220205e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.220002182,None,
-8.06069498887e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.240002394,None,
-8.06069498887e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.260002576,None,
-7.436720686808e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.280002788,None,
-8.380169831526e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.300003000,None,
-7.826080651295e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.320003212,None,
-8.205457026949e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.340003394,None,
-7.930908334041e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.360003637,None,
-7.331893004062e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.380003818,None,
-8.395145214775e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.400004000,None,
-7.656359641134e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.420004212,None,
-8.105621138619e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.440004424,None,
-7.995801661456e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.460004637,None,
-7.57649093047e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.480004788,None,
-8.245391382281e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.500005030,None,
-7.57649093047e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.520005212,None,
-7.955867306124e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.540005424,None,
-7.826080651295e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.560005606,None,
-7.386802742643e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.580005818,None,
-8.380169831526e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.600006030,None,
-7.651367846718e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.620006212,None,
-8.17550626045e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.640006455,None,
-7.930908334041e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.660006606,None,
-7.586474519303e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.680006849,None,
-8.245391382281e-05,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.700007030,None,
